,Year,FIPS,County,Morphine_equ,State,Deaths,State_Full,Year_Changed,Population,Deaths_PC
5479,2010,48485.0,WICHITA,,TX,16.0,Texas,2007,130976.0,0.0001221597849987784
5480,2010,48491.0,WILLIAMSON,,TX,27.0,Texas,2007,391715.0,6.892766424568883e-05
5499,2010,53005.0,BENTON,,WA,10.0,Washington,2012,167077.0,5.985264279344255e-05
5500,2010,53007.0,CHELAN,,WA,11.0,Washington,2012,70995.0,0.00015494048876681457
5501,2010,53009.0,CLALLAM,,WA,11.0,Washington,2012,70638.0,0.0001557235482318299
5502,2010,53011.0,CLARK,,WA,50.0,Washington,2012,414816.0,0.00012053536989894315
5503,2010,53015.0,COWLITZ,,WA,14.0,Washington,2012,101244.0,0.00013827979929674844
5504,2010,53033.0,KING,,WA,238.0,Washington,2012,1879189.0,0.00012665037949881572
5505,2010,53035.0,KITSAP,,WA,19.0,Washington,2012,247336.0,7.681857877543099e-05
5506,2010,53041.0,LEWIS,,WA,11.0,Washington,2012,74650.0,0.00014735432016075016
5507,2010,53053.0,PIERCE,,WA,113.0,Washington,2012,782681.0,0.00014437555019222392
5508,2010,53057.0,SKAGIT,,WA,16.0,Washington,2012,115231.0,0.00013885152432939054
5509,2010,53061.0,SNOHOMISH,,WA,108.0,Washington,2012,694219.0,0.0001555705044085512
5510,2010,53063.0,SPOKANE,,WA,75.0,Washington,2012,461262.0,0.00016259739584010822
5511,2010,53067.0,THURSTON,,WA,22.0,Washington,2012,243563.0,9.032570628543744e-05
5512,2010,53073.0,WHATCOM,,WA,14.0,Washington,2012,195993.0,7.143112254009072e-05
5513,2010,53077.0,YAKIMA,,WA,24.0,Washington,2012,236542.0,0.00010146189683016124
5545,2011,1003.0,BALDWIN,,AL,23.0,Alabama,Control,179523.0,0.00012811728859254802
5546,2011,1015.0,CALHOUN,,AL,12.0,Alabama,Control,117614.0,0.00010202867005628581
5547,2011,1043.0,CULLMAN,,AL,10.0,Alabama,Control,80246.0,0.00012461680332976098
5548,2011,1049.0,DEKALB,,AL,11.0,Alabama,Control,70608.0,0.00015578971221391345
5549,2011,1055.0,ETOWAH,,AL,14.0,Alabama,Control,104216.0,0.00013433637829124128
5550,2011,1069.0,HOUSTON,,AL,12.0,Alabama,Control,100310.0,0.00011962914963612801
5551,2011,1073.0,JEFFERSON,,AL,109.0,Alabama,Control,657486.0,0.0001657829976607867
5552,2011,1077.0,LAUDERDALE,,AL,12.0,Alabama,Control,92269.0,0.00013005451451733518
5553,2011,1089.0,MADISON,,AL,25.0,Alabama,Control,329299.0,7.591884579060368e-05
5554,2011,1097.0,MOBILE,,AL,43.0,Alabama,Control,410520.0,0.00010474520120822372
5555,2011,1103.0,MORGAN,,AL,14.0,Alabama,Control,118521.0,0.00011812252680959492
5556,2011,1117.0,SHELBY,,AL,25.0,Alabama,Control,191705.0,0.00013040870086852195
5557,2011,1115.0,SAINT CLAIR,,AL,14.0,Alabama,Control,82363.0,0.00016997923825018516
5558,2011,1125.0,TUSCALOOSA,,AL,21.0,Alabama,Control,191489.0,0.0001096668738152061
5559,2011,1127.0,WALKER,,AL,35.0,Alabama,Control,67308.0,0.0005199976228680098
5569,2011,4005.0,COCONINO,,AZ,16.0,Arizona,Control,132978.0,0.00012032065454436072
5570,2011,4013.0,MARICOPA,,AZ,655.0,Arizona,Control,3798374.0,0.0001724422081659152
5571,2011,4015.0,MOHAVE,,AZ,52.0,Arizona,Control,200690.0,0.0002591060840101649
5572,2011,4017.0,NAVAJO,,AZ,11.0,Arizona,Control,107418.0,0.00010240369398052467
5573,2011,4019.0,PIMA,,AZ,184.0,Arizona,Control,974181.0,0.00018887660506620432
5574,2011,4021.0,PINAL,,AZ,33.0,Arizona,Control,351709.0,9.382756767668725e-05
5575,2011,4025.0,YAVAPAI,,AZ,44.0,Arizona,Control,210838.0,0.00020869103292575343
5576,2011,4027.0,YUMA,,AZ,20.0,Arizona,Control,193995.0,0.00010309544060413928
5577,2011,6001.0,ALAMEDA,,CA,167.0,California,Control,1494876.0,0.00011171495160802635
5578,2011,6007.0,BUTTE,,CA,76.0,California,Control,219309.0,0.00034654300553100875
5579,2011,6009.0,CALAVERAS,,CA,10.0,California,Control,45794.0,0.00021836921867493558
5580,2011,6013.0,CONTRA COSTA,,CA,122.0,California,Control,1037817.0,0.00011755444360614636
5581,2011,6017.0,EL DORADO,,CA,30.0,California,Control,179878.0,0.00016677970624534406
5582,2011,6019.0,FRESNO,,CA,89.0,California,Control,920623.0,9.667366555039359e-05
5583,2011,6023.0,HUMBOLDT,,CA,48.0,California,Control,133585.0,0.00035932178013998577
5584,2011,6025.0,IMPERIAL,,CA,21.0,California,Control,171343.0,0.00012256117845491207
5585,2011,6029.0,KERN,,CA,145.0,California,Control,829254.0,0.000174855954870281
5586,2011,6031.0,KINGS,,CA,13.0,California,Control,152335.0,8.533823481143533e-05
5587,2011,6033.0,LAKE,,CA,28.0,California,Control,64392.0,0.0004348366256677848
5588,2011,6035.0,LASSEN,,CA,10.0,California,Control,35001.0,0.00028570612268220906
5589,2011,6037.0,LOS ANGELES,,CA,706.0,California,Control,9787747.0,7.213100216014983e-05
5590,2011,6039.0,MADERA,,CA,20.0,California,Control,149611.0,0.00013368001015968078
5591,2011,6041.0,MARIN,,CA,13.0,California,Control,250666.0,5.186184005808526e-05
5592,2011,6045.0,MENDOCINO,,CA,13.0,California,Control,87525.0,0.0001485289917166524
5593,2011,6047.0,MERCED,,CA,27.0,California,Control,253606.0,0.00010646435809878315
5594,2011,6053.0,MONTEREY,,CA,37.0,California,Control,411385.0,8.994008045990982e-05
5595,2011,6057.0,NEVADA,,CA,12.0,California,Control,98392.0,0.00012196113505163022
5596,2011,6059.0,ORANGE,,CA,319.0,California,Control,2989948.0,0.00010669081870320153
5597,2011,6061.0,PLACER,,CA,20.0,California,Control,343554.0,5.82150113228197e-05
5598,2011,6065.0,RIVERSIDE,,CA,252.0,California,Control,2154844.0,0.00011694582067193727
5599,2011,6067.0,SACRAMENTO,,CA,232.0,California,Control,1408480.0,0.000164716573895263
5600,2011,6071.0,SAN BERNARDINO,,CA,190.0,California,Control,2023452.0,9.38989410176273e-05
5601,2011,6073.0,SAN DIEGO,,CA,421.0,California,Control,3060849.0,0.00013754353775700793
5602,2011,6075.0,SAN FRANCISCO,,CA,204.0,California,Control,797983.0,0.00025564454380607105
5603,2011,6077.0,SAN JOAQUIN,,CA,127.0,California,Control,680277.0,0.00018668865770855107
5604,2011,6079.0,SAN LUIS OBISPO,,CA,33.0,California,Control,267871.0,0.0001231936267830411
5605,2011,6081.0,SAN MATEO,,CA,66.0,California,Control,711622.0,9.27458678905374e-05
5606,2011,6083.0,SANTA BARBARA,,CA,37.0,California,Control,419793.0,8.813867787218939e-05
5607,2011,6085.0,SANTA CLARA,,CA,136.0,California,Control,1762754.0,7.715200192426169e-05
5608,2011,6087.0,SANTA CRUZ,,CA,49.0,California,Control,259402.0,0.00018889599925983608
5609,2011,6089.0,SHASTA,,CA,46.0,California,Control,177231.0,0.00025954827315763043
5610,2011,6093.0,SISKIYOU,,CA,12.0,California,Control,44687.0,0.00026853447311298587
5611,2011,6095.0,SOLANO,,CA,57.0,California,Control,411620.0,0.00013847723628589476
5612,2011,6097.0,SONOMA,,CA,49.0,California,Control,478551.0,0.00010239243048285344
5613,2011,6099.0,STANISLAUS,,CA,82.0,California,Control,512469.0,0.00016000967863421983
5614,2011,6101.0,SUTTER,,CA,10.0,California,Control,94192.0,0.00010616612875828096
5615,2011,6107.0,TULARE,,CA,31.0,California,Control,436234.0,7.106277823370027e-05
5616,2011,6109.0,TUOLUMNE,,CA,10.0,California,Control,55736.0,0.0001794172527630257
5617,2011,6111.0,VENTURA,,CA,109.0,California,Control,815745.0,0.0001336201876811994
5618,2011,6113.0,YOLO,,CA,19.0,California,Control,198889.0,9.553067288789224e-05
5641,2011,13215.0,MUSCOGEE,,GA,21.0,Georgia,Control,188548.0,0.00011137747417103337
5642,2011,13245.0,RICHMOND,,GA,21.0,Georgia,Control,199100.0,0.0001054746358613762
5649,2011,16001.0,ADA,,ID,45.0,Idaho,Control,388174.0,0.00011592739338544055
5650,2011,16005.0,BANNOCK,,ID,11.0,Idaho,Control,81730.0,0.00013458950201884252
5651,2011,16019.0,BONNEVILLE,,ID,12.0,Idaho,Control,102422.0,0.00011716232840600652
5652,2011,16027.0,CANYON,,ID,10.0,Idaho,Control,186620.0,5.3584824777622976e-05
5796,2011,29019.0,BOONE,,MO,19.0,Montana,Control,160628.0,0.00011828572851557637
5797,2011,29023.0,BUTLER,,MO,15.0,Montana,Control,42607.0,0.0003520548266716737
5798,2011,29037.0,CASS,,MO,13.0,Montana,Control,98713.0,0.00013169491353722407
5799,2011,29047.0,CLAY,,MO,18.0,Montana,Control,218767.0,8.227932000713088e-05
5800,2011,29071.0,FRANKLIN,,MO,20.0,Montana,Control,101263.0,0.00019750550546596487
5801,2011,29077.0,GREENE,,MO,54.0,Montana,Control,273020.0,0.00019778770786023
5802,2011,29095.0,JACKSON,,MO,101.0,Montana,Control,670100.0,0.000150723772571258
5803,2011,29097.0,JASPER,,MO,15.0,Montana,Control,116307.0,0.00012896902164100183
5804,2011,29099.0,JEFFERSON,,MO,43.0,Montana,Control,217531.0,0.00019767297534604262
5805,2011,29161.0,PHELPS,,MO,14.0,Montana,Control,44665.0,0.0003134445315123699
5806,2011,29169.0,PULASKI,,MO,10.0,Montana,Control,50455.0,0.00019819641264493112
5807,2011,29183.0,SAINT CHARLES,,MO,49.0,Montana,Control,356070.0,0.0001376133906254388
5808,2011,29187.0,SAINT FRANCOIS,,MO,16.0,Montana,Control,64771.0,0.00024702413116981366
5809,2011,29189.0,SAINT LOUIS,,MO,161.0,Montana,Control,998760.0,0.00016119988786094758
5810,2011,29510.0,SAINT LOUIS CITY,,MO,82.0,Montana,Control,318367.0,0.00025756438324323815
5811,2011,28033.0,DESOTO,,MS,11.0,Mississippi,Control,158486.0,6.940676148050932e-05
5812,2011,28047.0,HARRISON,,MS,40.0,Mississippi,Control,185120.0,0.000216076058772688
5813,2011,28059.0,JACKSON,,MS,30.0,Mississippi,Control,138511.0,0.00021658929615698392
5814,2011,28121.0,RANKIN,,MS,24.0,Mississippi,Control,140443.0,0.00017088783349828755
5882,2011,35001.0,BERNALILLO,,NM,199.0,New Mexico,Control,655306.0,0.00030367492438646986
5883,2011,35005.0,CHAVES,,NM,16.0,New Mexico,Control,64949.0,0.00024634713390506396
5884,2011,35013.0,DONA ANA,,NM,26.0,New Mexico,Control,205637.0,0.0001264363903383146
5885,2011,35025.0,LEA,,NM,14.0,New Mexico,Control,63690.0,0.00021981472758674832
5886,2011,35035.0,OTERO,,NM,11.0,New Mexico,Control,63494.0,0.0001732447160361609
5887,2011,35039.0,RIO ARRIBA,,NM,27.0,New Mexico,Control,40216.0,0.0006713745772826736
5888,2011,35045.0,SAN JUAN,,NM,19.0,New Mexico,Control,128160.0,0.0001482521847690387
5889,2011,35047.0,SAN MIGUEL,,NM,13.0,New Mexico,Control,29300.0,0.00044368600682593857
5890,2011,35043.0,SANDOVAL,,NM,25.0,New Mexico,Control,128280.0,0.00019488618646710322
5891,2011,35049.0,SANTA FE,,NM,36.0,New Mexico,Control,143053.0,0.0002516549810210202
5892,2011,35061.0,VALENCIA,,NM,22.0,New Mexico,Control,75640.0,0.0002908514013749339
5972,2011,41005.0,CLACKAMAS,,OR,34.0,Oregon,Control,373832.0,9.094994543003274e-05
5973,2011,41007.0,CLATSOP,,OR,11.0,Oregon,Control,36966.0,0.00029757074068062543
5974,2011,41017.0,DESCHUTES,,OR,15.0,Oregon,Control,157014.0,9.553288241812832e-05
5975,2011,41029.0,JACKSON,,OR,22.0,Oregon,Control,202178.0,0.00010881500459990701
5976,2011,41039.0,LANE,,OR,48.0,Oregon,Control,349832.0,0.0001372087173271742
5977,2011,41043.0,LINN,,OR,17.0,Oregon,Control,115776.0,0.00014683526810392483
5978,2011,41047.0,MARION,,OR,24.0,Oregon,Control,313020.0,7.667241709794901e-05
5979,2011,41051.0,MULTNOMAH,,OR,160.0,Oregon,Control,724803.0,0.00022074963817754616
5980,2011,41067.0,WASHINGTON,,OR,45.0,Oregon,Control,524275.0,8.583281674693625e-05
5981,2011,41071.0,YAMHILL,,OR,10.0,Oregon,Control,98293.0,0.00010173664452199037
6062,2011,48027.0,BELL,,TX,20.0,Texas,2007,302946.0,6.601836630950731e-05
6063,2011,48029.0,BEXAR,,TX,263.0,Texas,2007,1686452.0,0.00015594870177152982
6064,2011,48039.0,BRAZORIA,,TX,36.0,Texas,2007,307695.0,0.00011699897625895773
6065,2011,48041.0,BRAZOS,,TX,19.0,Texas,2007,189858.0,0.00010007479273983714
6066,2011,48085.0,COLLIN,,TX,68.0,Texas,2007,764424.0,8.895586742436135e-05
6067,2011,48091.0,COMAL,,TX,10.0,Texas,2007,106111.0,9.424093637794386e-05
6068,2011,48113.0,DALLAS,,TX,252.0,Texas,2007,2348702.0,0.00010729330498292248
6069,2011,48121.0,DENTON,,TX,70.0,Texas,2007,648470.0,0.0001079463969034805
6070,2011,48135.0,ECTOR,,TX,16.0,Texas,2007,135545.0,0.0001180419786786676
6071,2011,48141.0,EL PASO,,TX,52.0,Texas,2007,787410.0,6.603929337956083e-05
6072,2011,48157.0,FORT BEND,,TX,30.0,Texas,2007,565295.0,5.3069636207643794e-05
6073,2011,48167.0,GALVESTON,,TX,42.0,Texas,2007,289658.0,0.00014499858453762712
6074,2011,48181.0,GRAYSON,,TX,17.0,Texas,2007,119949.0,0.00014172690059942143
6075,2011,48183.0,GREGG,,TX,13.0,Texas,2007,120728.0,0.00010768007421642039
6076,2011,48187.0,GUADALUPE,,TX,11.0,Texas,2007,127499.0,8.627518647205076e-05
6077,2011,48201.0,HARRIS,,TX,389.0,Texas,2007,4025409.0,9.663614306024555e-05
6078,2011,48215.0,HIDALGO,,TX,18.0,Texas,2007,757453.0,2.3763850694366515e-05
6079,2011,48245.0,JEFFERSON,,TX,31.0,Texas,2007,250714.0,0.00012364686455483141
6080,2011,48251.0,JOHNSON,,TX,12.0,Texas,2007,149681.0,8.017049592132602e-05
6081,2011,48265.0,KERR,,TX,10.0,Texas,2007,49216.0,0.000203185955786736
6082,2011,48291.0,LIBERTY,,TX,10.0,Texas,2007,75317.0,0.00013277214971387603
6083,2011,48303.0,LUBBOCK,,TX,21.0,Texas,2007,274359.0,7.654204892130384e-05
6084,2011,48329.0,MIDLAND,,TX,14.0,Texas,2007,135002.0,0.00010370216737529814
6085,2011,48339.0,MONTGOMERY,,TX,42.0,Texas,2007,443622.0,9.467519645103263e-05
6086,2011,48355.0,NUECES,,TX,58.0,Texas,2007,337182.0,0.0001720139271965882
6087,2011,48361.0,ORANGE,,TX,16.0,Texas,2007,82184.0,0.00019468509685583569
6088,2011,48373.0,POLK,,TX,10.0,Texas,2007,45653.0,0.00021904365540052133
6089,2011,48375.0,POTTER,,TX,12.0,Texas,2007,120626.0,9.948104057168438e-05
6090,2011,48423.0,SMITH,,TX,20.0,Texas,2007,206839.0,9.669356359293944e-05
6091,2011,48439.0,TARRANT,,TX,172.0,Texas,2007,1780700.0,9.65912281686977e-05
6092,2011,48441.0,TAYLOR,,TX,14.0,Texas,2007,130463.0,0.00010731011857768103
6093,2011,48453.0,TRAVIS,,TX,150.0,Texas,2007,1007264.0,0.00014891825777551862
6094,2011,48469.0,VICTORIA,,TX,11.0,Texas,2007,86410.0,0.00012730008100914246
6095,2011,48479.0,WEBB,,TX,19.0,Texas,2007,245762.0,7.731056876164744e-05
6096,2011,48485.0,WICHITA,,TX,18.0,Texas,2007,130835.0,0.0001375778652501242
6097,2011,48491.0,WILLIAMSON,,TX,31.0,Texas,2007,409913.0,7.562580352416244e-05
6127,2011,53005.0,BENTON,,WA,16.0,Washington,2012,171303.0,9.340175011529278e-05
6128,2011,53007.0,CHELAN,,WA,10.0,Washington,2012,71787.0,0.0001393009876440024
6129,2011,53011.0,CLARK,,WA,55.0,Washington,2012,421154.0,0.00013059355960052618
6130,2011,53015.0,COWLITZ,,WA,27.0,Washington,2012,101901.0,0.00026496305237436337
6131,2011,53027.0,GRAYS HARBOR,,WA,10.0,Washington,2012,72348.0,0.0001382208215845635
6132,2011,53033.0,KING,,WA,250.0,Washington,2012,1908379.0,0.00013100123193558513
6133,2011,53035.0,KITSAP,,WA,25.0,Washington,2012,249238.0,0.00010030573187074203
6134,2011,53041.0,LEWIS,,WA,17.0,Washington,2012,75167.0,0.00022616307688214243
6135,2011,53053.0,PIERCE,,WA,139.0,Washington,2012,791528.0,0.0001756097067949586
6136,2011,53057.0,SKAGIT,,WA,15.0,Washington,2012,116327.0,0.0001289468481092094
6137,2011,53061.0,SNOHOMISH,,WA,168.0,Washington,2012,704536.0,0.00023845481281297194
6138,2011,53063.0,SPOKANE,,WA,73.0,Washington,2012,466497.0,0.00015648546507265857
6139,2011,53067.0,THURSTON,,WA,27.0,Washington,2012,248327.0,0.00010872760513355374
6140,2011,53073.0,WHATCOM,,WA,19.0,Washington,2012,198937.0,9.550762301633181e-05
6141,2011,53077.0,YAKIMA,,WA,14.0,Washington,2012,239836.0,5.837322170149602e-05
6174,2012,1003.0,BALDWIN,,AL,24.0,Alabama,Control,183226.0,0.0001309857771277002
6175,2012,1009.0,BLOUNT,,AL,15.0,Alabama,Control,57466.0,0.00026102390979013677
6176,2012,1043.0,CULLMAN,,AL,12.0,Alabama,Control,80403.0,0.00014924816238200066
6177,2012,1049.0,DEKALB,,AL,15.0,Alabama,Control,70949.0,0.00021141947032375367
6178,2012,1071.0,JACKSON,,AL,11.0,Alabama,Control,53279.0,0.00020646033146267762
6179,2012,1073.0,JEFFERSON,,AL,108.0,Alabama,Control,658464.0,0.00016401807843708995
6180,2012,1089.0,MADISON,,AL,25.0,Alabama,Control,334661.0,7.470246010141606e-05
6181,2012,1095.0,MARSHALL,,AL,11.0,Alabama,Control,93070.0,0.00011819060921886752
6182,2012,1097.0,MOBILE,,AL,58.0,Alabama,Control,412297.0,0.00014067528990024182
6183,2012,1101.0,MONTGOMERY,,AL,15.0,Alabama,Control,229376.0,6.539481026785714e-05
6184,2012,1103.0,MORGAN,,AL,18.0,Alabama,Control,119330.0,0.00015084220229615353
6185,2012,1117.0,SHELBY,,AL,34.0,Alabama,Control,195237.0,0.00017414731838739583
6186,2012,1121.0,TALLADEGA,,AL,10.0,Alabama,Control,82194.0,0.00012166338175535928
6187,2012,1125.0,TUSCALOOSA,,AL,27.0,Alabama,Control,194254.0,0.00013899327684372008
6188,2012,1127.0,WALKER,,AL,23.0,Alabama,Control,67016.0,0.00034320162349289724
6196,2012,4003.0,COCHISE,,AZ,15.0,Arizona,Control,131118.0,0.00011440076877316615
6197,2012,4013.0,MARICOPA,,AZ,682.0,Arizona,Control,3841819.0,0.0001775200757766048
6198,2012,4015.0,MOHAVE,,AZ,65.0,Arizona,Control,201216.0,0.000323035941475827
6199,2012,4017.0,NAVAJO,,AZ,17.0,Arizona,Control,107415.0,0.00015826467439370665
6200,2012,4019.0,PIMA,,AZ,213.0,Arizona,Control,981048.0,0.00021711475891087899
6201,2012,4021.0,PINAL,,AZ,38.0,Arizona,Control,368374.0,0.00010315603164175539
6202,2012,4025.0,YAVAPAI,,AZ,66.0,Arizona,Control,211280.0,0.00031238167360848163
6203,2012,4027.0,YUMA,,AZ,32.0,Arizona,Control,196420.0,0.00016291619997963548
6204,2012,6001.0,ALAMEDA,,CA,133.0,California,Control,1515136.0,8.778089887640449e-05
6205,2012,6007.0,BUTTE,,CA,67.0,California,Control,220101.0,0.0003044057046537726
6206,2012,6013.0,CONTRA COSTA,,CA,122.0,California,Control,1052047.0,0.00011596440083000093
6207,2012,6017.0,EL DORADO,,CA,30.0,California,Control,180441.0,0.0001662593313049695
6208,2012,6019.0,FRESNO,,CA,67.0,California,Control,930517.0,7.200298328778517e-05
6209,2012,6023.0,HUMBOLDT,,CA,41.0,California,Control,134317.0,0.00030524803263920426
6210,2012,6025.0,IMPERIAL,,CA,19.0,California,Control,173487.0,0.00010951829243689729
6211,2012,6029.0,KERN,,CA,151.0,California,Control,839153.0,0.0001799433476374392
6212,2012,6033.0,LAKE,,CA,19.0,California,Control,64360.0,0.0002952144188937228
6213,2012,6037.0,LOS ANGELES,,CA,716.0,California,Control,9840024.0,7.276405016898333e-05
6214,2012,6039.0,MADERA,,CA,20.0,California,Control,150615.0,0.0001327888988480563
6215,2012,6041.0,MARIN,,CA,37.0,California,Control,252759.0,0.00014638450065081757
6216,2012,6047.0,MERCED,,CA,30.0,California,Control,256398.0,0.00011700559286733905
6217,2012,6053.0,MONTEREY,,CA,37.0,California,Control,416199.0,8.889978111432272e-05
6218,2012,6055.0,NAPA,,CA,14.0,California,Control,136644.0,0.00010245601709551828
6219,2012,6057.0,NEVADA,,CA,22.0,California,Control,98521.0,0.00022330264613635672
6220,2012,6059.0,ORANGE,,CA,320.0,California,Control,3021840.0,0.00010589574563841897
6221,2012,6061.0,PLACER,,CA,29.0,California,Control,350074.0,8.283962819289635e-05
6222,2012,6065.0,RIVERSIDE,,CA,298.0,California,Control,2192982.0,0.00013588802826470988
6223,2012,6067.0,SACRAMENTO,,CA,227.0,California,Control,1422348.0,0.00015959526079412353
6224,2012,6071.0,SAN BERNARDINO,,CA,196.0,California,Control,2041029.0,9.602999271445923e-05
6225,2012,6073.0,SAN DIEGO,,CA,434.0,California,Control,3100500.0,0.0001399774229962909
6226,2012,6075.0,SAN FRANCISCO,,CA,131.0,California,Control,807755.0,0.00016217788809725722
6227,2012,6077.0,SAN JOAQUIN,,CA,95.0,California,Control,687036.0,0.00013827514133174973
6228,2012,6079.0,SAN LUIS OBISPO,,CA,35.0,California,Control,270121.0,0.00012957156237389911
6229,2012,6081.0,SAN MATEO,,CA,56.0,California,Control,721183.0,7.765019419481602e-05
6230,2012,6083.0,SANTA BARBARA,,CA,35.0,California,Control,423594.0,8.262628837991095e-05
6231,2012,6085.0,SANTA CLARA,,CA,156.0,California,Control,1788393.0,8.722914929772147e-05
6232,2012,6087.0,SANTA CRUZ,,CA,53.0,California,Control,262340.0,0.00020202790272165892
6233,2012,6089.0,SHASTA,,CA,42.0,California,Control,177693.0,0.00023636271546993972
6234,2012,6095.0,SOLANO,,CA,24.0,California,Control,414209.0,5.79417636990022e-05
6235,2012,6097.0,SONOMA,,CA,55.0,California,Control,483456.0,0.00011376423087106169
6236,2012,6099.0,STANISLAUS,,CA,66.0,California,Control,515115.0,0.00012812672898284848
6237,2012,6101.0,SUTTER,,CA,12.0,California,Control,94615.0,0.00012682978386091
6238,2012,6103.0,TEHAMA,,CA,12.0,California,Control,63200.0,0.00018987341772151899
6239,2012,6107.0,TULARE,,CA,26.0,California,Control,441877.0,5.883990341203548e-05
6240,2012,6111.0,VENTURA,,CA,111.0,California,Control,822794.0,0.00013490618550937415
6241,2012,6113.0,YOLO,,CA,20.0,California,Control,200873.0,9.956539704191206e-05
6265,2012,13215.0,MUSCOGEE,,GA,21.0,Georgia,Control,191278.0,0.0001097878480536183
6266,2012,13245.0,RICHMOND,,GA,28.0,Georgia,Control,200337.0,0.00013976449682285349
6272,2012,16001.0,ADA,,ID,28.0,Idaho,Control,394961.0,7.08930755188487e-05
6273,2012,16005.0,BANNOCK,,ID,13.0,Idaho,Control,82584.0,0.00015741547999612515
6274,2012,16019.0,BONNEVILLE,,ID,15.0,Idaho,Control,104177.0,0.0001439857166169116
6275,2012,16055.0,KOOTENAI,,ID,12.0,Idaho,Control,139083.0,8.627941588835444e-05
6422,2012,29019.0,BOONE,,MO,16.0,Montana,Control,163266.0,9.799958350177012e-05
6423,2012,29043.0,CHRISTIAN,,MO,15.0,Montana,Control,77474.0,0.00019361334124996774
6424,2012,29047.0,CLAY,,MO,23.0,Montana,Control,222048.0,0.00010358120766681077
6425,2012,29069.0,DUNKLIN,,MO,11.0,Montana,Control,31970.0,0.00034407256803253047
6426,2012,29071.0,FRANKLIN,,MO,12.0,Montana,Control,101440.0,0.00011829652996845426
6427,2012,29077.0,GREENE,,MO,40.0,Montana,Control,275671.0,0.00014510050023397455
6428,2012,29095.0,JACKSON,,MO,107.0,Montana,Control,672784.0,0.00015904064305928797
6429,2012,29097.0,JASPER,,MO,12.0,Montana,Control,116493.0,0.00010301048131647395
6430,2012,29099.0,JEFFERSON,,MO,49.0,Montana,Control,218628.0,0.00022412499771301022
6431,2012,29161.0,PHELPS,,MO,10.0,Montana,Control,44825.0,0.0002230897936419409
6432,2012,29165.0,PLATTE,,MO,12.0,Montana,Control,89567.0,0.00013397791597351703
6433,2012,29183.0,SAINT CHARLES,,MO,37.0,Montana,Control,360695.0,0.00010257974188719001
6434,2012,29187.0,SAINT FRANCOIS,,MO,25.0,Montana,Control,65246.0,0.0003831652515096711
6435,2012,29189.0,SAINT LOUIS,,MO,139.0,Montana,Control,999147.0,0.00013911866822399508
6436,2012,29510.0,SAINT LOUIS CITY,,MO,66.0,Montana,Control,318527.0,0.00020720378492247125
6437,2012,28033.0,DESOTO,,MS,13.0,Mississippi,Control,161536.0,8.047741679873217e-05
6438,2012,28047.0,HARRISON,,MS,38.0,Mississippi,Control,188110.0,0.00020200946254850886
6439,2012,28059.0,JACKSON,,MS,25.0,Mississippi,Control,139430.0,0.00017930144158359034
6440,2012,28109.0,PEARL RIVER,,MS,10.0,Mississippi,Control,55886.0,0.0001789356905128297
6441,2012,28121.0,RANKIN,,MS,18.0,Mississippi,Control,142136.0,0.00012663927506050544
6506,2012,35001.0,BERNALILLO,,NM,190.0,New Mexico,Control,661924.0,0.00028704201690828553
6507,2012,35005.0,CHAVES,,NM,10.0,New Mexico,Control,65343.0,0.00015303858102627671
6508,2012,35013.0,DONA ANA,,NM,31.0,New Mexico,Control,208794.0,0.00014847169937833463
6509,2012,35035.0,OTERO,,NM,12.0,New Mexico,Control,64176.0,0.00018698578908002991
6510,2012,35039.0,RIO ARRIBA,,NM,30.0,New Mexico,Control,40201.0,0.0007462500932812617
6511,2012,35045.0,SAN JUAN,,NM,21.0,New Mexico,Control,128600.0,0.00016329704510108865
6512,2012,35047.0,SAN MIGUEL,,NM,10.0,New Mexico,Control,29225.0,0.00034217279726261765
6513,2012,35043.0,SANDOVAL,,NM,21.0,New Mexico,Control,131302.0,0.0001599366346285662
6514,2012,35049.0,SANTA FE,,NM,34.0,New Mexico,Control,144209.0,0.00023576891872213247
6515,2012,35055.0,TAOS,,NM,11.0,New Mexico,Control,32775.0,0.00033562166285278414
6516,2012,35061.0,VALENCIA,,NM,11.0,New Mexico,Control,76172.0,0.0001444100194297117
6598,2012,41005.0,CLACKAMAS,,OR,22.0,Oregon,Control,377206.0,5.832356855405269e-05
6599,2012,41029.0,JACKSON,,OR,41.0,Oregon,Control,203613.0,0.0002013623884526037
6600,2012,41039.0,LANE,,OR,34.0,Oregon,Control,351794.0,9.66474698260914e-05
6601,2012,41043.0,LINN,,OR,11.0,Oregon,Control,116871.0,9.412086830779235e-05
6602,2012,41047.0,MARION,,OR,41.0,Oregon,Control,315391.0,0.00012999736834595787
6603,2012,41051.0,MULTNOMAH,,OR,146.0,Oregon,Control,737110.0,0.00019807084424305733
6604,2012,41067.0,WASHINGTON,,OR,49.0,Oregon,Control,531818.0,9.213678363650722e-05
6684,2012,48027.0,BELL,,TX,26.0,Texas,2007,310155.0,8.382905321532781e-05
6685,2012,48029.0,BEXAR,,TX,193.0,Texas,2007,1719902.0,0.00011221569601058664
6686,2012,48039.0,BRAZORIA,,TX,36.0,Texas,2007,313813.0,0.00011471800084763856
6687,2012,48061.0,CAMERON,,TX,15.0,Texas,2007,405819.0,3.696229107064972e-05
6688,2012,48085.0,COLLIN,,TX,66.0,Texas,2007,788580.0,8.369474244845165e-05
