,Year,County,Morphine_equ,State,FIPS,Deaths,Year_Changed,Population,Deaths_PC,Morphine_Equivalents_PC
2205,2011.0,WASHINGTON,5594.685532500072,GA,13303.0,0.0,,,,
2206,2011.0,WAYNE,31768.250152500277,GA,13305.0,0.0,,,,
2207,2011.0,WHEELER,5541.494475000028,GA,13309.0,0.0,,,,
2208,2011.0,WHITE,15105.062343862824,GA,13311.0,0.0,,,,
2209,2011.0,WHITFIELD,47235.512438288475,GA,13313.0,15.0,Control,103184.0,0.00014537137540703986,0.4577794274140223
2211,2011.0,WILKES,4042.745775000009,GA,13317.0,0.0,,,,
2175,2011.0,RABUN,12000.333882037648,GA,13241.0,0.0,,,,
2177,2011.0,RICHMOND,94727.33669610301,GA,13247.0,21.0,Control,201217.0,0.0001043649393440912,0.47077203564362363
2173,2011.0,PULASKI,7593.181511362624,GA,13235.0,0.0,,,,
2155,2011.0,MARION,488.8518149999989,GA,13197.0,0.0,,,,
2154,2011.0,MADISON,15721.538692500213,GA,13195.0,0.0,,,,
2153,2011.0,MACON,4317.22045271253,GA,13193.0,0.0,,,,
2152,2011.0,MCINTOSH,14997.546885000093,GA,13191.0,0.0,,,,
2151,2011.0,MCDUFFIE,12099.453382500087,GA,13189.0,0.0,,,,
2150,2011.0,LUMPKIN,7648.011352500106,GA,13187.0,0.0,,,,
2149,2011.0,LOWNDES,43439.7602559008,GA,13185.0,0.0,Control,111885.0,0.0,0.38825365559190955
2148,2011.0,LONG,1547.4876075000045,GA,13183.0,0.0,,,,
2156,2011.0,MERIWETHER,6123.012892500095,GA,13199.0,0.0,,,,
2147,2011.0,LINCOLN,2361.338325000006,GA,13181.0,0.0,,,,
2145,2011.0,LEE,3322.4614050000105,GA,13177.0,0.0,,,,
2144,2011.0,LAURENS,30367.203890888224,GA,13175.0,0.0,,,,
2143,2011.0,LANIER,2455.9480125000096,GA,13173.0,0.0,,,,
2142,2011.0,LAMAR,5900.327928862563,GA,13171.0,0.0,,,,
2141,2011.0,JONES,8155.025165662561,GA,13169.0,0.0,,,,
2140,2011.0,JOHNSON,2311.122817500007,GA,13167.0,0.0,,,,
2139,2011.0,JENKINS,2910.9707550000153,GA,13165.0,0.0,,,,
2138,2011.0,JEFFERSON,8458.950270112586,GA,13163.0,0.0,,,,
2146,2011.0,LIBERTY,11787.538260000145,GA,13179.0,0.0,Control,65451.0,0.0,0.18009714534537508
2157,2011.0,MILLER,1967.4157875,GA,13201.0,0.0,,,,
2158,2011.0,MITCHELL,5685.760897500052,GA,13205.0,0.0,,,,
2159,2011.0,MONROE,12838.994197500164,GA,13207.0,0.0,,,,
2172,2011.0,POLK,32976.242632500966,GA,13233.0,0.0,,,,
2171,2011.0,PIKE,1912.5216002249995,GA,13231.0,0.0,,,,
2170,2011.0,PIERCE,9302.08780136261,GA,13229.0,0.0,,,,
2174,2011.0,PUTNAM,5290.192365450042,GA,13237.0,0.0,,,,
2168,2011.0,PEACH,8817.943177500136,GA,13225.0,0.0,,,,
2167,2011.0,PAULDING,44882.92104761371,GA,13223.0,19.0,Control,143542.0,0.00013236544008025526,0.3126814524502495
2169,2011.0,PICKENS,17933.016399300348,GA,13227.0,0.0,,,,
2165,2011.0,OCONEE,6894.3346202250505,GA,13219.0,0.0,,,,
2164,2011.0,NEWTON,32922.56415408771,GA,13217.0,10.0,Control,100814.0,9.919257246017418e-05,0.32656738304290783
2163,2011.0,MUSCOGEE,95051.73452385838,GA,13217.0,21.0,Control,194107.0,0.00010818775211610091,0.48968730918441056
2162,2011.0,MURRAY,16878.405454087813,GA,13213.0,15.0,,,,
2161,2011.0,MORGAN,6454.141290000063,GA,13211.0,0.0,,,,
2160,2011.0,MONTGOMERY,403.59629999999925,GA,13209.0,0.0,,,,
2166,2011.0,OGLETHORPE,3248.651857500003,GA,13221.0,0.0,,,,
2193,2011.0,TOOMBS,18796.781685000333,GA,13279.0,0.0,,,,
7771,2012.0,SNOHOMISH,0.0,WA,,131.0,2012,733036.0,0.00017870882194053226,0.0
7770,2012.0,SKAGIT,0.0,WA,,17.0,2012,118222.0,0.00014379726277680973,0.0
7769,2012.0,PIERCE,0.0,WA,,109.0,2012,811681.0,0.00013428920967720076,0.0
7768,2012.0,MASON,0.0,WA,,14.0,,,,
7767,2012.0,KITSAP,0.0,WA,,20.0,2012,254991.0,7.8434140812813e-05,0.0
7766,2012.0,KING,0.0,WA,,261.0,2012,2007440.0,0.00013001633921810862,0.0
1205,2012.0,ALEXANDER,17311.976471587663,NC,,0.0,,,,
7773,2012.0,THURSTON,0.0,WA,,25.0,2012,258332.0,9.677469303067371e-05,0.0
1214,2012.0,BUNCOMBE,125715.06924247855,NC,,25.0,,244490.0,0.00010225367090678556,0.5141930927337665
1213,2012.0,BRUNSWICK,79766.64710520292,NC,,25.0,,112257.0,0.000222703261266558,0.7105716980250936
1212,2012.0,BLADEN,23661.40362750027,NC,,0.0,,,,
1211,2012.0,BERTIE,4779.7979700000205,NC,,0.0,,,,
1210,2012.0,BEAUFORT,23043.170051812842,NC,,0.0,,,,
1209,2012.0,AVERY,12422.638560675145,NC,,0.0,,,,
1208,2012.0,ASHE,10278.91254022512,NC,,0.0,,,,
1207,2012.0,ANSON,8128.443541350171,NC,,0.0,,,,
7772,2012.0,SPOKANE,0.0,WA,,84.0,2012,475735.0,0.00017656888814150735,0.0
1206,2012.0,ALLEGHANY,4347.262170000024,NC,,0.0,,,,
1204,2012.0,ALAMANCE,57318.605205000975,NC,,19.0,,153920.0,0.00012344074844074845,0.3723921855834263
2274,2012.0,GRADY,6388.069935225102,GA,13131.0,0.0,,,,
2273,2012.0,GORDON,24075.749022038046,GA,13129.0,0.0,,,,
2272,2012.0,GLYNN,35013.24119340055,GA,13127.0,11.0,Control,81022.0,0.00013576559452988077,0.43214486427637616
2271,2012.0,GILMER,19647.835808400287,GA,13123.0,0.0,,,,
2270,2012.0,FULTON,228820.27510696388,GA,13121.0,92.0,Control,977773.0,9.409136885555236e-05,0.23402187942085115
7775,2012.0,YAKIMA,0.0,WA,,25.0,2012,246977.0,0.00010122400061544192,0.0
7774,2012.0,WHATCOM,0.0,WA,,13.0,2012,205262.0,6.333369060030596e-05,0.0
7765,2012.0,ISLAND,0.0,WA,,10.0,2012,79177.0,0.00012629930409083445,0.0
7764,2012.0,GRAYS HARBOR,0.0,WA,,11.0,2012,71692.0,0.00015343413491045025,0.0
7721,2012.0,JOHNSON,0.0,TX,,13.0,2007,153441.0,8.472311833212766e-05,0.0
7762,2012.0,CLARK,0.0,WA,,62.0,2012,438287.0,0.00014145981970717817,0.0
7706,2012.0,CAMERON,0.0,TX,,15.0,2007,415557.0,3.60961312166562e-05,0.0
7705,2012.0,BRAZORIA,0.0,TX,,36.0,2007,324769.0,0.00011084801812980918,0.0
7704,2012.0,BEXAR,0.0,TX,,193.0,2007,1785704.0,0.00010808062254438586,0.0
7703,2012.0,BELL,0.0,TX,,26.0,2007,323037.0,8.04861362630287e-05,0.0
7623,2012.0,WASHINGTON,0.0,OR,,49.0,Control,547672.0,8.94696095473203e-05,0.0
7622,2012.0,MULTNOMAH,0.0,OR,,146.0,Control,759256.0,0.00019229350838188963,0.0
7621,2012.0,MARION,0.0,OR,,41.0,Control,319985.0,0.00012813100614091286,0.0
7620,2012.0,LINN,0.0,OR,,11.0,Control,118360.0,9.29368029739777e-05,0.0
7619,2012.0,LANE,0.0,OR,,34.0,Control,354542.0,9.58983702918131e-05,0.0
7618,2012.0,JACKSON,0.0,OR,,41.0,Control,206412.0,0.000198631862488615,0.0
7617,2012.0,CLACKAMAS,0.0,OR,,22.0,Control,383857.0,5.7313009792709265e-05,0.0
7535,2012.0,VALENCIA,0.0,NM,,11.0,Control,76631.0,0.00014354504051885007,0.0
7534,2012.0,TAOS,0.0,NM,,11.0,,,,
7707,2012.0,COLLIN,0.0,TX,,66.0,2007,834642.0,7.907581933331896e-05,0.0
7533,2012.0,SANTA FE,0.0,NM,,34.0,Control,146375.0,0.0002322801024765158,0.0
7531,2012.0,SAN MIGUEL,0.0,NM,,10.0,,,,
7530,2012.0,SAN JUAN,0.0,NM,,21.0,Control,128529.0,0.00016338725112620498,0.0
7529,2012.0,RIO ARRIBA,0.0,NM,,30.0,,,,
7528,2012.0,OTERO,0.0,NM,,12.0,Control,66041.0,0.00018170530428067414,0.0
7527,2012.0,DONA ANA,0.0,NM,,31.0,,,,
7526,2012.0,CHAVES,0.0,NM,,10.0,Control,65784.0,0.00015201264745226802,0.0
7525,2012.0,BERNALILLO,0.0,NM,,190.0,Control,673460.0,0.00028212514477474535,0.0
7498,2012.0,YELLOWSTONE,0.0,MT,,10.0,,,,
7497,2012.0,MISSOULA,0.0,MT,,15.0,,,,
7496,2012.0,FLATHEAD,0.0,MT,,11.0,,,,
7329,2012.0,KOOTENAI,0.0,ID,,12.0,Control,142357.0,8.429511720533588e-05,0.0
7328,2012.0,BONNEVILLE,0.0,ID,,15.0,Control,106684.0,0.00014060215215027557,0.0
7327,2012.0,BANNOCK,0.0,ID,,13.0,Control,83800.0,0.00015513126491646778,0.0
7532,2012.0,SANDOVAL,0.0,NM,,21.0,Control,135588.0,0.0001548809629170723,0.0
7708,2012.0,COMAL,0.0,TX,,12.0,2007,114384.0,0.0001049097775912715,0.0
7709,2012.0,DALLAS,0.0,TX,,275.0,2007,2453843.0,0.00011206910955590883,0.0
7710,2012.0,DENTON,0.0,TX,,46.0,2007,707304.0,6.503568479748454e-05,0.0
7761,2012.0,CLALLAM,0.0,WA,,12.0,2012,71863.0,0.00016698440087388504,0.0
7760,2012.0,BENTON,0.0,WA,,16.0,2012,182398.0,8.772026009057117e-05,0.0
7737,2012.0,WILLIAMSON,0.0,TX,,28.0,2007,456232.0,6.137228427642077e-05,0.0
7736,2012.0,WICHITA,0.0,TX,,18.0,2007,131559.0,0.0001368207420244909,0.0
7735,2012.0,WEBB,0.0,TX,,29.0,2007,259172.0,0.00011189480345099007,0.0
7734,2012.0,VAN ZANDT,0.0,TX,,11.0,,,,
7733,2012.0,TRAVIS,0.0,TX,,155.0,2007,1095584.0,0.00014147705698513304,0.0
7732,2012.0,TAYLOR,0.0,TX,,12.0,2007,133473.0,8.990582364972691e-05,0.0
7731,2012.0,TARRANT,0.0,TX,,182.0,2007,1880153.0,9.680063271446526e-05,0.0
7730,2012.0,SMITH,0.0,TX,,16.0,2007,214821.0,7.44806140926632e-05,0.0
7729,2012.0,RANDALL,0.0,TX,,12.0,2007,125082.0,9.593706528517292e-05,0.0
7728,2012.0,PARKER,0.0,TX,,16.0,2007,119712.0,0.00013365410318096765,0.0
7727,2012.0,ORANGE,0.0,TX,,14.0,2007,82977.0,0.0001687214529327404,0.0
7726,2012.0,NUECES,0.0,TX,,49.0,2007,347691.0,0.00014092973358528118,0.0
7725,2012.0,MONTGOMERY,0.0,TX,,33.0,2007,485047.0,6.803464406542047e-05,0.0
7724,2012.0,MCLENNAN,0.0,TX,,20.0,2007,238707.0,8.378472353135853e-05,0.0
7723,2012.0,LUBBOCK,0.0,TX,,19.0,2007,285760.0,6.648936170212766e-05,0.0
7722,2012.0,KAUFMAN,0.0,TX,,12.0,2007,106753.0,0.00011240901895028711,0.0
1215,2012.0,BURKE,80490.81398250199,NC,,22.0,,90505.0,0.00024308049279045355,0.8893521239986961
7720,2012.0,JEFFERSON,0.0,TX,,30.0,2007,251813.0,0.00011913602554276387,0.0
7719,2012.0,HIDALGO,0.0,TX,,16.0,2007,806552.0,1.9837530624187903e-05,0.0
7718,2012.0,HARRIS,0.0,TX,,366.0,2007,4253700.0,8.60427392622893e-05,0.0
7717,2012.0,HARDIN,0.0,TX,,11.0,,,,
7716,2012.0,GUADALUPE,0.0,TX,,10.0,2007,139841.0,7.150978611422974e-05,0.0
7715,2012.0,GRAYSON,0.0,TX,,15.0,2007,121935.0,0.00012301636117603641,0.0
7714,2012.0,GALVESTON,0.0,TX,,36.0,2007,300484.0,0.00011980671183823431,0.0
7713,2012.0,FORT BEND,0.0,TX,,16.0,2007,627293.0,2.5506422038823962e-05,0.0
7712,2012.0,EL PASO,0.0,TX,,47.0,2007,827398.0,5.68045849760333e-05,0.0
7711,2012.0,ECTOR,0.0,TX,,13.0,2007,144325.0,9.007448467001559e-05,0.0
7763,2012.0,COWLITZ,0.0,WA,,23.0,2012,101996.0,0.000225499039178007,0.0
1216,2012.0,CABARRUS,84843.03131906567,NC,,13.0,,184498.0,7.046146841700182e-05,0.45985881320700317
2313,2012.0,MORGAN,8441.299736362607,GA,13211.0,0.0,,,,
1218,2012.0,CARTERET,41202.91352317572,NC,,0.0,,67632.0,0.0,0.6092221658856121
1285,2012.0,STANLY,27718.321309988154,NC,,10.0,,,,
1284,2012.0,SCOTLAND,32550.396840000118,NC,,0.0,,,,
1283,2012.0,SAMPSON,26418.1826100003,NC,,0.0,,,,
1282,2012.0,RUTHERFORD,32515.10547112585,NC,,0.0,,67323.0,0.0,0.48297172543002914
1281,2012.0,ROWAN,79376.68557225131,NC,,26.0,,138180.0,0.0001881603705311912,0.5744440988004872
1280,2012.0,ROCKINGHAM,64224.58675909004,NC,,14.0,,92720.0,0.00015099223468507334,0.6926724197485984
1279,2012.0,ROBESON,105379.95568886623,NC,,21.0,,135496.0,0.00015498612505166203,0.777734809063487
1278,2012.0,RICHMOND,36395.165880000495,NC,,0.0,,,,
1277,2012.0,RANDOLPH,59928.15911250041,NC,,17.0,,142466.0,0.00011932671654991366,0.4206488503397331
1286,2012.0,STOKES,21327.574680000158,NC,,0.0,,,,
1276,2012.0,POLK,9077.281841362563,NC,,0.0,,,,
1274,2012.0,PERSON,21359.499220762733,NC,,0.0,,,,
1273,2012.0,PERQUIMANS,3929.875297500008,NC,,0.0,,,,
1272,2012.0,PENDER,15964.071360000087,NC,,0.0,,,,
1271,2012.0,PASQUOTANK,20502.915660000093,NC,,0.0,,,,
1270,2012.0,PAMLICO,6089.153985000032,NC,,0.0,,,,
1269,2012.0,ORANGE,27602.10017681328,NC,,10.0,,137941.0,7.24947622534272e-05,0.20010076900133594
1268,2012.0,ONSLOW,67062.41032567405,NC,,18.0,,183263.0,9.821949875315803e-05,0.3659353515203508
1267,2012.0,NORTHAMPTON,2923.0523625000087,NC,,0.0,,,,
1266,2012.0,NEW HANOVER,119688.95547315445,NC,,41.0,,209234.0,0.00019595285661030233,0.5720339690162901
2312,2012.0,MONTGOMERY,505.23554999999914,GA,13209.0,0.0,,,,
1265,2012.0,NASH,40083.44290953885,NC,,14.0,,95708.0,0.00014627826305011076,0.41880974327683
1287,2012.0,SURRY,91308.60872658958,NC,,12.0,,73561.0,0.0001631299193866315,1.241263831739503
1289,2012.0,TRANSYLVANIA,20020.873696350358,NC,,0.0,,,,
2282,2012.0,HART,12007.82743031273,GA,13147.0,0.0,,,,
2281,2012.0,HARRIS,1146.9865650000027,GA,13145.0,0.0,,,,
2280,2012.0,HARALSON,38605.72934066308,GA,13143.0,0.0,,,,
2279,2012.0,HANCOCK,924.1319550000024,GA,13141.0,0.0,,,,
2278,2012.0,HALL,76006.89618566472,GA,13139.0,21.0,Control,185416.0,0.00011325883418906675,0.4099263072532291
2277,2012.0,HABERSHAM,20488.71002081288,GA,13137.0,0.0,,,,
2276,2012.0,GWINNETT,205313.5771122548,GA,13135.0,47.0,Control,842046.0,5.5816428081126207e-05,0.24382703214819001
2275,2012.0,GREENE,9380.242279537591,GA,13133.0,0.0,,,,
1301,2012.0,YANCEY,11078.482650000024,NC,,0.0,,,,
1288,2012.0,SWAIN,7556.580645000028,NC,,0.0,,,,
1300,2012.0,YADKIN,21307.21971750012,NC,,0.0,,,,
1298,2012.0,WILKES,60998.397254999676,NC,,15.0,,69306.0,0.00021643147779413038,0.8801315507315337
1297,2012.0,WAYNE,39320.002057951315,NC,,0.0,,124246.0,0.0,0.3164689572135225
1296,2012.0,WATAUGA,13979.317085662857,NC,,0.0,,,,
1295,2012.0,WASHINGTON,3442.0024913625157,NC,,0.0,,,,
1294,2012.0,WARREN,1933.7464125000056,NC,,0.0,,,,
1293,2012.0,WAKE,225652.02575881148,NC,,54.0,,952151.0,5.671369352130072e-05,0.23699184872862758
1292,2012.0,VANCE,39679.23251250018,NC,,10.0,,,,
1291,2012.0,UNION,61926.14436090241,NC,,0.0,,208520.0,0.0,0.29697939939047774
1290,2012.0,TYRRELL,1792.1760375000065,NC,,0.0,,,,
1299,2012.0,WILSON,31025.2678788382,NC,,0.0,,81867.0,0.0,0.3789715987985171
1217,2012.0,CALDWELL,59604.355849089065,NC,,13.0,,81930.0,0.0001586720371048456,0.7275034279151601
1264,2012.0,MOORE,65863.25523270085,NC,,0.0,,90302.0,0.0,0.7293665171613125
1262,2012.0,MITCHELL,11704.191472500275,NC,,0.0,,,,
1238,2012.0,GASTON,122983.71718200967,NC,,41.0,,208049.0,0.0001970689597162207,0.5911286148071352
1237,2012.0,FRANKLIN,16286.51020350025,NC,,0.0,,,,
1236,2012.0,FORSYTH,151346.74512447356,NC,,39.0,,358137.0,0.00010889687465969727,0.42259455215315245
1235,2012.0,EDGECOMBE,12884.412270675246,NC,,0.0,,,,
1234,2012.0,DURHAM,82053.47606317564,NC,,17.0,,279641.0,6.0792230037798465e-05,0.29342434071962137
1233,2012.0,DUPLIN,22369.88156250061,NC,,0.0,,,,
1232,2012.0,DAVIE,24332.6822970378,NC,,0.0,,,,
1231,2012.0,DAVIDSON,77323.26068636522,NC,,26.0,,163260.0,0.00015925517579321328,0.4736203643658288
1230,2012.0,DARE,38848.18969522538,NC,,0.0,,,,
7326,2012.0,ADA,0.0,ID,,28.0,Control,409061.0,6.844944885970552e-05,0.0
1229,2012.0,CURRITUCK,4612.850220450012,NC,,0.0,,,,
1227,2012.0,CRAVEN,89944.1723853384,NC,,0.0,,104770.0,0.0,0.8584916711400058
1226,2012.0,COLUMBUS,83256.10985066423,NC,,0.0,,,,
1225,2012.0,CLEVELAND,47274.040719301534,NC,,13.0,,97474.0,0.00013336889837289943,0.4849912871052951
1224,2012.0,CLAY,8172.4471725000585,NC,,0.0,,,,
1223,2012.0,CHOWAN,4763.795662500012,NC,,0.0,,,,
1222,2012.0,CHEROKEE,32331.50514000027,NC,,0.0,,,,
1221,2012.0,CHATHAM,16557.882945000158,NC,,0.0,,65976.0,0.0,0.25096827550927847
1220,2012.0,CATAWBA,120073.0740772544,NC,,22.0,,154339.0,0.0001425433623387478,0.7779827138782446
1219,2012.0,CASWELL,4744.375200000015,NC,,0.0,,,,
1228,2012.0,CUMBERLAND,149812.33518840323,NC,,40.0,,324049.0,0.0001234381220124117,0.4623138327487609
1263,2012.0,MONTGOMERY,12630.382320000224,NC,,0.0,,,,
1239,2012.0,GATES,1503.7954874999975,NC,,0.0,,,,
1241,2012.0,GRANVILLE,24938.963212500505,NC,,0.0,,,,
1261,2012.0,MECKLENBURG,233195.5407219893,NC,,92.0,,969031.0,9.494020315139556e-05,0.24064817402331742
1260,2012.0,MCDOWELL,25480.169070000666,NC,,0.0,,,,
1259,2012.0,MARTIN,15815.759893162605,NC,,0.0,,,,
1258,2012.0,MADISON,6659.876962500074,NC,,0.0,,,,
1257,2012.0,MACON,15721.789519500331,NC,,0.0,,,,
1256,2012.0,LINCOLN,38195.70282022602,NC,,11.0,,79313.0,0.00013869100904013215,0.4815818695576516
1255,2012.0,LENOIR,29865.850042913462,NC,,0.0,,,,
1254,2012.0,LEE,42608.23191022605,NC,,0.0,,,,
1253,2012.0,JONES,4239.049087500016,NC,,0.0,,,,
1240,2012.0,GRAHAM,6921.959130000041,NC,,0.0,,,,
1252,2012.0,JOHNSTON,58109.01666656336,NC,,16.0,,174938.0,9.146097474533835e-05,0.3321692066135623
1250,2012.0,IREDELL,97693.88125931664,NC,,24.0,,162708.0,0.00014750350320820118,0.6004245719898016
1249,2012.0,HOKE,14994.533010000183,NC,,0.0,,,,
1248,2012.0,HERTFORD,15409.104000000241,NC,,0.0,,,,
1247,2012.0,HENDERSON,58801.9738367647,NC,,12.0,,108266.0,0.00011083812092438993,0.5431250238926782
1246,2012.0,HAYWOOD,35671.891939988454,NC,,17.0,,,,
1245,2012.0,HARNETT,53003.41896000004,NC,,16.0,,122135.0,0.00013100257911327629,0.43397403659884587
1244,2012.0,HALIFAX,17923.769625900288,NC,,0.0,,,,
1243,2012.0,GUILFORD,178028.99868203577,NC,,46.0,,500879.0,9.183854783290974e-05,0.3554331458935906
1242,2012.0,GREENE,4899.859620000009,NC,,0.0,,,,
1251,2012.0,JACKSON,24095.921400000392,NC,,0.0,,,,
7297,2012.0,YOLO,0.0,CA,,20.0,Control,204118.0,9.798253951145905e-05,0.0
7258,2012.0,YAVAPAI,0.0,AZ,,66.0,Control,212637.0,0.0003103881262433161,0.0
7295,2012.0,TULARE,0.0,CA,,26.0,Control,451977.0,5.752505105348281e-05,0.0
10205,2012.0,KINGS,0.0,CA,,0.0,Control,151364.0,0.0,0.0
2765,2012.0,BAKER,21659.46165000021,FL,12003.0,0.0,,,,
2766,2012.0,BAY,73272.65335132717,FL,12005.0,15.0,2010,171903.0,8.725851206785222e-05,0.42624418044668894
2767,2012.0,BRADFORD,16872.471022500224,FL,12007.0,0.0,,,,
2768,2012.0,BREVARD,363107.37734239077,FL,12009.0,113.0,2010,547307.0,0.00020646547550095284,0.6634436931053153
2769,2012.0,BROWARD,809178.9096921141,FL,12011.0,228.0,2010,1815137.0,0.00012561035337828495,0.4457949508450955
2770,2012.0,CALHOUN,2793.381480000016,FL,12013.0,0.0,,,,
2771,2012.0,CHARLOTTE,120917.42719837994,FL,12015.0,13.0,2010,162449.0,8.002511557473422e-05,0.7443408528115282
2772,2012.0,CITRUS,101576.39330385461,FL,12017.0,37.0,2010,139360.0,0.0002654994259471871,0.7288776787015974
2773,2012.0,CLAY,134424.40624451954,FL,12019.0,28.0,2010,194345.0,0.00014407368339808073,0.6916792623659963
2774,2012.0,COLLIER,141917.0842426926,FL,12021.0,31.0,2010,332427.0,9.325355641990573e-05,0.426912026528208
2775,2012.0,COLUMBIA,49737.84482999941,FL,12023.0,16.0,2010,67966.0,0.00023541182355883824,0.7318047969572935
2776,2012.0,DE SOTO,16695.973792500132,FL,12027.0,0.0,,,,
2777,2012.0,DIXIE,3326.242594312511,FL,12029.0,0.0,,,,
2778,2012.0,DUVAL,555328.0796860629,FL,12031.0,165.0,2010,879602.0,0.00018758483950695882,0.6313401739491985
2779,2012.0,ESCAMBIA,129016.23428401133,FL,12033.0,25.0,2010,302715.0,8.258593066085262e-05,0.426197031148147
2780,2012.0,FLAGLER,54252.2921795262,FL,12035.0,0.0,2010,98359.0,0.0,0.5515742553251477
2781,2012.0,FRANKLIN,2741.9306925000096,FL,12037.0,0.0,,,,
2782,2012.0,GADSDEN,8671.229358862623,FL,12039.0,0.0,,,,
10206,2012.0,MENDOCINO,0.0,CA,,0.0,Control,87428.0,0.0,0.0
10207,2012.0,SAINT ANISLAUS,0.0,CA,,0.0,Control,521726.0,0.0,0.0
10208,2012.0,YUBA,0.0,CA,,0.0,Control,72926.0,0.0,0.0
2764,2012.0,ALACHUA,127727.613021565,FL,12001.0,14.0,2010,251417.0,5.5684380928895026e-05,0.5080309327593798
13365,2012.0,POLK,0.0,OR,,0.0,Control,76353.0,0.0,0.0
13366,2012.0,UMATILLA,0.0,OR,,0.0,Control,76820.0,0.0,0.0
13367,2012.0,YAMHILL,0.0,OR,,0.0,Control,100255.0,0.0,0.0
2230,2012.0,BUTTS,16646.49428636256,GA,13035.0,0.0,,,,
2229,2012.0,BURKE,5442.739005000047,GA,13033.0,0.0,,,,
2228,2012.0,BULLOCH,19664.277140212947,GA,13031.0,0.0,Control,72694.0,0.0,0.27050756789023783
2227,2012.0,BRYAN,18906.19195203771,GA,13029.0,0.0,,,,
2226,2012.0,BROOKS,17742.997312500058,GA,13027.0,0.0,,,,
2225,2012.0,BRANTLEY,5926.965225000029,GA,13025.0,0.0,,,,
2783,2012.0,GILCHRIST,5469.281212500022,FL,12041.0,0.0,,,,
2224,2012.0,BLECKLEY,12193.794705000075,GA,13023.0,0.0,,,,
2222,2012.0,BERRIEN,6733.54864500007,GA,13019.0,0.0,,,,
2221,2012.0,BEN HILL,7793.140815000048,GA,13017.0,0.0,,,,
2220,2012.0,BARTOW,61299.91480158918,GA,13015.0,13.0,Control,100661.0,0.00012914634267491878,0.6089738309930278
2219,2012.0,BARROW,33610.9932197626,GA,13013.0,10.0,Control,70169.0,0.00014251307557468397,0.4790006016868218
2218,2012.0,BANKS,6478.3988025000735,GA,13011.0,0.0,,,,
2217,2012.0,BALDWIN,22942.554412500172,GA,13009.0,0.0,,,,
2216,2012.0,BACON,16248.752550000227,GA,13005.0,0.0,,,,
2215,2012.0,ATKINSON,2978.720032500025,GA,13003.0,0.0,,,,
2214,2012.0,APPLING,11679.555495000119,GA,13001.0,0.0,,,,
2223,2012.0,BIBB,138379.07482451946,GA,13021.0,10.0,Control,156462.0,6.39132824583605e-05,0.8844260895586114
2784,2012.0,GLADES,1898.2095000000024,FL,12043.0,0.0,,,,
2785,2012.0,GULF,4012.6529025000227,FL,12045.0,0.0,,,,
2786,2012.0,HAMILTON,2549.667487500008,FL,12047.0,0.0,,,,
2811,2012.0,ORANGE,536535.5904660167,FL,12095.0,131.0,2010,1202234.0,0.00010896381236930581,0.44628216342743315
2812,2012.0,OSCEOLA,126453.88542135336,FL,12097.0,29.0,2010,287416.0,0.00010089904528627494,0.4399681486811916
2813,2012.0,PALM BEACH,625882.0926076007,FL,12099.0,185.0,2010,1356545.0,0.0001363758666317741,0.46137952858740455
2814,2012.0,PASCO,345632.1551612219,FL,12101.0,109.0,2010,470391.0,0.00023172212053376872,0.7347762928313295
2815,2012.0,PINELLAS,687164.8072970272,FL,12103.0,221.0,2010,921319.0,0.0002398734857307838,0.7458489484066075
2816,2012.0,POLK,232197.59944457427,FL,12105.0,84.0,2010,616158.0,0.000136328668945303,0.3768474960068266
2817,2012.0,PUTNAM,58549.29352541298,FL,12107.0,0.0,2010,73263.0,0.0,0.799165929942986
2818,2012.0,SAINT JOHNS,72420.25782135202,FL,12109.0,13.0,2010,202188.0,6.429659524798702e-05,0.3581827696072567
2819,2012.0,SAINT LUCIE,143969.89979723035,FL,12111.0,29.0,2010,283866.0,0.0001021608787244686,0.5071755680399567
2810,2012.0,OKEECHOBEE,32380.21279635021,FL,12093.0,10.0,,,,
2820,2012.0,SANTA ROSA,79863.11723385204,FL,12113.0,10.0,2010,158512.0,6.308670636923387e-05,0.5038301026663725
2822,2012.0,SEMINOLE,186169.02560922125,FL,12117.0,40.0,2010,430838.0,9.284232124371574e-05,0.43210911203102154
2823,2012.0,SUMTER,45944.80434427613,FL,12119.0,0.0,2010,101620.0,0.0,0.45212364046719283
2824,2012.0,SUWANNEE,13754.141579287629,FL,12121.0,0.0,,,,
2825,2012.0,TAYLOR,10201.239000000194,FL,12123.0,0.0,,,,
2826,2012.0,UNION,3553.9259897625157,FL,12125.0,0.0,,,,
2827,2012.0,VOLUSIA,265012.35410399263,FL,12127.0,85.0,2010,496950.0,0.00017104336452359394,0.5332777021913525
2828,2012.0,WAKULLA,9747.85644772516,FL,12129.0,0.0,,,,
2829,2012.0,WALTON,32404.67842676286,FL,12131.0,0.0,,,,
2830,2012.0,WASHINGTON,15658.135787925181,FL,12133.0,0.0,,,,
2821,2012.0,SARASOTA,266242.8890628439,FL,12115.0,71.0,2010,386147.0,0.00018386780164030797,0.6894858410471761
13364,2012.0,KLAMATH,0.0,OR,,0.0,Control,65912.0,0.0,0.0
2809,2012.0,OKALOOSA,64457.984923389544,FL,12091.0,14.0,2010,190083.0,7.365203621575838e-05,0.3391044171408782
2807,2012.0,MONROE,47813.94658245115,FL,12087.0,0.0,2010,74809.0,0.0,0.63914698208038
