YEAR,STATE,,COUNTY,POPULATION
2009,Puerto Rico,,RincÛn Municipio,16381
2009,Puerto Rico,,RÌo Grande Municipio,56294
2009,Puerto Rico,,Sabana Grande Municipio,27572
2009,Puerto Rico,,Salinas Municipio,32112
2009,Puerto Rico,,San Germ·n Municipio,37599
2009,Puerto Rico,,San Juan Municipio,424652
2009,Puerto Rico,,San Lorenzo Municipio,44358
2009,Puerto Rico,,San Sebasti·n Municipio,47584
2009,Puerto Rico,,Santa Isabel Municipio,22809
2009,Puerto Rico,,Toa Alta Municipio,79734
2009,Puerto Rico,,Toa Baja Municipio,94862
2009,Puerto Rico,,Trujillo Alto Municipio,85675
2009,Puerto Rico,,Utuado Municipio,34543
2009,Puerto Rico,,Vega Alta Municipio,39547
2009,Puerto Rico,,Vega Baja Municipio,64580
2009,Puerto Rico,,Vieques Municipio,9240
2009,Puerto Rico,,Villalba Municipio,30054
2009,Puerto Rico,,Yabucoa Municipio,40463
2009,Puerto Rico,,Yauco Municipio,48214
2010,Alabama,,Baldwin County,183195
2010,Alabama,,Calhoun County,118510
2010,Alabama,,Cullman County,80459
2010,Alabama,,DeKalb County,71151
2010,Alabama,,Elmore County,79549
2010,Alabama,,Etowah County,104462
2010,Alabama,,Houston County,101888
2010,Alabama,,Jefferson County,658555
2010,Alabama,,Lauderdale County,92679
2010,Alabama,,Lee County,140780
2010,Alabama,,Limestone County,83193
2010,Alabama,,Madison County,335988
2010,Alabama,,Marshall County,93235
2010,Alabama,,Mobile County,413277
2010,Alabama,,Montgomery County,229844
2010,Alabama,,Morgan County,119626
2010,Alabama,,St. Clair County,83761
2010,Alabama,,Shelby County,195828
2010,Alabama,,Talladega County,82110
2010,Alabama,,Tuscaloosa County,195036
2010,Alabama,,Walker County,66947
2010,Alaska,,Anchorage Municipality,293227
2010,Alaska,,Fairbanks North Star Borough,98314
2010,Alaska,,Matanuska-Susitna Borough,89737
2010,Arizona,,Apache County,71676
2010,Arizona,,Cochise County,131789
2010,Arizona,,Coconino County,134651
2010,Arizona,,Maricopa County,3827371
2010,Arizona,,Mohave County,200181
2010,Arizona,,Navajo County,107551
2010,Arizona,,Pima County,982154
2010,Arizona,,Pinal County,383842
2010,Arizona,,Yavapai County,211061
2010,Arizona,,Yuma County,196509
2010,Arkansas,,Benton County,222894
2010,Arkansas,,Craighead County,96771
2010,Arkansas,,Faulkner County,113980
2010,Arkansas,,Garland County,96145
2010,Arkansas,,Jefferson County,77358
2010,Arkansas,,Lonoke County,68634
2010,Arkansas,,Pulaski County,383632
2010,Arkansas,,Saline County,107532
2010,Arkansas,,Sebastian County,125920
2010,Arkansas,,Washington County,204123
2010,Arkansas,,White County,77350
2010,California,,Alameda County,1513952
2010,California,,Butte County,220072
2010,California,,Contra Costa County,1052827
2010,California,,El Dorado County,181194
2010,California,,Fresno County,933248
2010,California,,Humboldt County,134794
2010,California,,Imperial County,175234
2010,California,,Kern County,842207
2010,California,,Kings County,153174
2010,California,,Lake County,64771
2010,California,,Los Angeles County,9830420
2010,California,,Madera County,151408
2010,California,,Marin County,252916
2010,California,,Mendocino County,87828
2010,California,,Merced County,256778
2010,California,,Monterey County,416682
2010,California,,Napa County,136858
2010,California,,Nevada County,98794
2010,California,,Orange County,3018963
2010,California,,Placer County,350048
2010,California,,Riverside County,2203332
2010,California,,Sacramento County,1421959
2010,California,,San Bernardino County,2042441
2010,California,,San Diego County,3105989
2010,California,,San Francisco County,805463
2010,California,,San Joaquin County,687744
2010,California,,San Luis Obispo County,270113
2010,California,,San Mateo County,720162
2010,California,,Santa Barbara County,424712
2010,California,,Santa Clara County,1787694
2010,California,,Santa Cruz County,263054
2010,California,,Shasta County,177291
2010,California,,Solano County,414305
2010,California,,Sonoma County,485120
2010,California,,Stanislaus County,515358
2010,California,,Sutter County,94806
2010,California,,Tulare County,443688
2010,California,,Ventura County,825706
2010,California,,Yolo County,201190
2010,California,,Yuba County,72388
2010,Colorado,,Adams County,443715
2010,Colorado,,Arapahoe County,575022
2010,Colorado,,Boulder County,295166
2010,Colorado,,Denver County,604414
2010,Colorado,,Douglas County,287003
2010,Colorado,,El Paso County,626928
2010,Colorado,,Jefferson County,535533
2010,Colorado,,Larimer County,300637
2010,Colorado,,Mesa County,146313
2010,Colorado,,Pueblo County,159477
2010,Colorado,,Weld County,254270
2010,Connecticut,,Fairfield County,918714
2010,Connecticut,,Hartford County,894478
2010,Connecticut,,Litchfield County,189840
2010,Connecticut,,Middlesex County,165697
2010,Connecticut,,New Haven County,862989
2010,Connecticut,,New London County,274055
2010,Connecticut,,Tolland County,152781
2010,Connecticut,,Windham County,118519
2010,Delaware,,Kent County,162912
2010,Delaware,,New Castle County,538986
2010,Delaware,,Sussex County,197871
2010,District Of Columbia,,District Of Columbia,604453
2010,Florida,,Alachua County,247497
2010,Florida,,Bay County,169272
2010,Florida,,Brevard County,543573
2010,Florida,,Broward County,1753578
2010,Florida,,Charlotte County,159990
2010,Florida,,Citrus County,141129
2010,Florida,,Clay County,191395
2010,Florida,,Collier County,322472
2010,Florida,,Columbia County,67597
2010,Florida,,Duval County,865876
2010,Florida,,Escambia County,298043
2010,Florida,,Flagler County,95928
2010,Florida,,Hernando County,173008
2010,Florida,,Highlands County,98700
2010,Florida,,Hillsborough County,1233846
2010,Florida,,Indian River County,138268
2010,Florida,,Lake County,297950
2010,Florida,,Lee County,620151
2010,Florida,,Leon County,276058
2010,Florida,,Manatee County,323435
2010,Florida,,Marion County,331290
2010,Florida,,Martin County,146393
2010,Florida,,Miami-Dade County,2505379
2010,Florida,,Monroe County,73269
2010,Florida,,Nassau County,73473
2010,Florida,,Okaloosa County,180728
2010,Florida,,Orange County,1149500
2010,Florida,,Osceola County,269837
2010,Florida,,Palm Beach County,1323394
2010,Florida,,Pasco County,465543
2010,Florida,,Pinellas County,916719
2010,Florida,,Polk County,602788
2010,Florida,,Putnam County,74262
2010,Florida,,St. Johns County,191323
2010,Florida,,St. Lucie County,278689
2010,Florida,,Santa Rosa County,151966
2010,Florida,,Sarasota County,379874
2010,Florida,,Seminole County,423508
2010,Florida,,Sumter County,94074
2010,Florida,,Volusia County,494527
2010,Georgia,,Barrow County,69731
2010,Georgia,,Bartow County,100195
2010,Georgia,,Bibb County,155715
2010,Georgia,,Bulloch County,70729
2010,Georgia,,Carroll County,110661
2010,Georgia,,Chatham County,265871
2010,Georgia,,Cherokee County,215129
2010,Georgia,,Clarke County,116668
2010,Georgia,,Clayton County,259623
2010,Georgia,,Cobb County,690063
2010,Georgia,,Columbia County,124815
2010,Georgia,,Coweta County,127955
2010,Georgia,,DeKalb County,692902
2010,Georgia,,Dougherty County,94577
2010,Georgia,,Douglas County,132722
2010,Georgia,,Fayette County,106945
2010,Georgia,,Floyd County,96274
2010,Georgia,,Forsyth County,176738
2010,Georgia,,Fulton County,926197
2010,Georgia,,Glynn County,79816
2010,Georgia,,Gwinnett County,808719
2010,Georgia,,Hall County,180253
2010,Georgia,,Henry County,205265
2010,Georgia,,Houston County,140713
2010,Georgia,,Lowndes County,109734
2010,Georgia,,Muscogee County,190417
2010,Georgia,,Newton County,100086
2010,Georgia,,Paulding County,142741
2010,Georgia,,Richmond County,201005
2010,Georgia,,Rockdale County,85434
2010,Georgia,,Troup County,67187
2010,Georgia,,Walker County,68761
2010,Georgia,,Walton County,84004
2010,Georgia,,Whitfield County,102934
2010,Hawaii,,Hawaii County,185406
2010,Hawaii,,Honolulu County,955775
2010,Hawaii,,Kauai County,67226
2010,Hawaii,,Maui County,155170
2010,Idaho,,Ada County,393531
2010,Idaho,,Bannock County,83071
2010,Idaho,,Bonneville County,104592
2010,Idaho,,Canyon County,189428
2010,Idaho,,Kootenai County,138901
2010,Idaho,,Twin Falls County,77517
2010,Illinois,,Adams County,67120
2010,Illinois,,Champaign County,201332
2010,Illinois,,Cook County,5200950
2010,Illinois,,DeKalb County,105201
2010,Illinois,,DuPage County,918764
2010,Illinois,,Kane County,516499
2010,Illinois,,Kankakee County,113502
2010,Illinois,,Kendall County,115304
2010,Illinois,,Lake County,704596
2010,Illinois,,LaSalle County,113840
2010,Illinois,,McHenry County,309192
2010,Illinois,,McLean County,169832
2010,Illinois,,Macon County,110715
2010,Illinois,,Madison County,269271
2010,Illinois,,Peoria County,186311
2010,Illinois,,Rock Island County,147517
2010,Illinois,,St. Clair County,270419
2010,Illinois,,Sangamon County,197822
2010,Illinois,,Tazewell County,135433
2010,Illinois,,Vermilion County,81551
2010,Illinois,,Will County,678697
2010,Illinois,,Williamson County,66369
2010,Illinois,,Winnebago County,295127
2010,Indiana,,Allen County,355856
2010,Indiana,,Bartholomew County,76855
2010,Indiana,,Clark County,110610
2010,Indiana,,Delaware County,117669
2010,Indiana,,Elkhart County,197646
2010,Indiana,,Floyd County,74679
2010,Indiana,,Grant County,69975
2010,Indiana,,Hamilton County,276390
2010,Indiana,,Hancock County,70250
2010,Indiana,,Hendricks County,145867
2010,Indiana,,Howard County,82770
2010,Indiana,,Johnson County,140009
2010,Indiana,,Kosciusko County,77368
2010,Indiana,,Lake County,495981
2010,Indiana,,LaPorte County,111465
2010,Indiana,,Madison County,131642
2010,Indiana,,Marion County,904878
2010,Indiana,,Monroe County,138422
2010,Indiana,,Morgan County,69061
2010,Indiana,,Porter County,164592
2010,Indiana,,St. Joseph County,266961
2010,Indiana,,Tippecanoe County,172963
2010,Indiana,,Vanderburgh County,179833
2010,Indiana,,Vigo County,107958
2010,Indiana,,Wayne County,68853
2010,Iowa,,Black Hawk County,131221
2010,Iowa,,Dallas County,66616
2010,Iowa,,Dubuque County,93880
2010,Iowa,,Johnson County,131225
2010,Iowa,,Linn County,211501
2010,Iowa,,Polk County,432260
2010,Iowa,,Pottawattamie County,93359
2010,Iowa,,Scott County,165841
2010,Iowa,,Story County,89575
2010,Iowa,,Woodbury County,102407
2010,Kansas,,Butler County,65923
2010,Kansas,,Douglas County,111130
2010,Kansas,,Johnson County,545876
2010,Kansas,,Leavenworth County,73749
2010,Kansas,,Riley County,71481
2010,Kansas,,Sedgwick County,499393
2010,Kansas,,Shawnee County,178301
2010,Kansas,,Wyandotte County,157845
2010,Kentucky,,Boone County,119290
2010,Kentucky,,Bullitt County,74473
2010,Kentucky,,Campbell County,90532
2010,Kentucky,,Christian County,74179
2010,Kentucky,,Daviess County,96762
2010,Kentucky,,Fayette County,296765
2010,Kentucky,,Hardin County,106933
2010,Kentucky,,Jefferson County,742172
2010,Kentucky,,Kenton County,159876
2010,Kentucky,,McCracken County,65539
2010,Kentucky,,Madison County,83157
2010,Kentucky,,Pike County,64952
2010,Kentucky,,Warren County,114172
2010,Louisiana,,Ascension Parish,107891
2010,Louisiana,,Bossier Parish,117522
2010,Louisiana,,Caddo Parish,255543
2010,Louisiana,,Calcasieu Parish,193230
2010,Louisiana,,East Baton Rouge Parish,440909
2010,Louisiana,,Iberia Parish,73236
2010,Louisiana,,Jefferson Parish,432449
2010,Louisiana,,Lafayette Parish,222051
2010,Louisiana,,Lafourche Parish,96328
2010,Louisiana,,Livingston Parish,128549
2010,Louisiana,,Orleans Parish,347858
2010,Louisiana,,Ouachita Parish,153910
2010,Louisiana,,Rapides Parish,131779
2010,Louisiana,,St. Landry Parish,83454
2010,Louisiana,,St. Tammany Parish,234568
2010,Louisiana,,Tangipahoa Parish,121425
2010,Louisiana,,Terrebonne Parish,111861
2010,Maine,,Androscoggin County,107623
2010,Maine,,Aroostook County,71720
2010,Maine,,Cumberland County,281457
2010,Maine,,Kennebec County,122143
2010,Maine,,Penobscot County,153849
2010,Maine,,York County,197216
2010,Maryland,,Allegany County,75021
2010,Maryland,,Anne Arundel County,539198
2010,Maryland,,Baltimore County,805709
2010,Maryland,,Calvert County,88936
2010,Maryland,,Carroll County,167241
2010,Maryland,,Cecil County,101199
2010,Maryland,,Charles County,147086
2010,Maryland,,Frederick County,234122
2010,Maryland,,Harford County,245177
2010,Maryland,,Howard County,288376
2010,Maryland,,Montgomery County,976203
2010,Maryland,,Prince George's County,865271
2010,Maryland,,St. Mary's County,105786
2010,Maryland,,Washington County,147558
2010,Maryland,,Wicomico County,98843
2010,Maryland,,Baltimore City,620583
2010,Massachusetts,,Barnstable County,215937
2010,Massachusetts,,Berkshire County,131144
2010,Massachusetts,,Bristol County,548612
2010,Massachusetts,,Essex County,744644
2010,Massachusetts,,Franklin County,71369
2010,Massachusetts,,Hampden County,463678
2010,Massachusetts,,Hampshire County,158094
2010,Massachusetts,,Middlesex County,1506008
2010,Massachusetts,,Norfolk County,672376
2010,Massachusetts,,Plymouth County,495780
2010,Massachusetts,,Suffolk County,723323
2010,Massachusetts,,Worcester County,799553
2010,Michigan,,Allegan County,111503
2010,Michigan,,Bay County,107703
2010,Michigan,,Berrien County,156805
2010,Michigan,,Calhoun County,136072
2010,Michigan,,Clinton County,75426
2010,Michigan,,Eaton County,107838
2010,Michigan,,Genesee County,424926
2010,Michigan,,Grand Traverse County,87043
2010,Michigan,,Ingham County,280812
2010,Michigan,,Isabella County,70334
2010,Michigan,,Jackson County,160201
2010,Michigan,,Kalamazoo County,250738
2010,Michigan,,Kent County,603219
2010,Michigan,,Lapeer County,88210
2010,Michigan,,Lenawee County,99763
2010,Michigan,,Livingston County,180972
2010,Michigan,,Macomb County,841126
2010,Michigan,,Marquette County,67131
2010,Michigan,,Midland County,83592
2010,Michigan,,Monroe County,151932
2010,Michigan,,Muskegon County,172068
2010,Michigan,,Oakland County,1203012
2010,Michigan,,Ottawa County,264055
2010,Michigan,,Saginaw County,199911
2010,Michigan,,St. Clair County,162789
2010,Michigan,,Shiawassee County,70606
2010,Michigan,,Van Buren County,76186
2010,Michigan,,Washtenaw County,345290
2010,Michigan,,Wayne County,1815734
2010,Minnesota,,Anoka County,331302
2010,Minnesota,,Carver County,91361
2010,Minnesota,,Dakota County,399100
2010,Minnesota,,Hennepin County,1154623
2010,Minnesota,,Olmsted County,144509
2010,Minnesota,,Ramsey County,509320
2010,Minnesota,,St. Louis County,200155
2010,Minnesota,,Scott County,130487
2010,Minnesota,,Sherburne County,88691
2010,Minnesota,,Stearns County,150785
2010,Minnesota,,Washington County,238844
2010,Minnesota,,Wright County,125118
2010,Mississippi,,DeSoto County,161746
2010,Mississippi,,Forrest County,75113
2010,Mississippi,,Harrison County,187785
2010,Mississippi,,Hinds County,245629
2010,Mississippi,,Jackson County,139698
2010,Mississippi,,Jones County,67870
2010,Mississippi,,Lauderdale County,80229
2010,Mississippi,,Lee County,83048
2010,Mississippi,,Madison County,95552
2010,Mississippi,,Rankin County,142018
2010,Missouri,,Boone County,163232
2010,Missouri,,Buchanan County,89144
2010,Missouri,,Cape Girardeau County,75895
2010,Missouri,,Cass County,99723
2010,Missouri,,Christian County,77825
2010,Missouri,,Clay County,222718
2010,Missouri,,Cole County,76182
2010,Missouri,,Franklin County,101508
2010,Missouri,,Greene County,275414
2010,Missouri,,Jackson County,675259
2010,Missouri,,Jasper County,117770
2010,Missouri,,Jefferson County,219084
2010,Missouri,,Platte County,89677
2010,Missouri,,St. Charles County,361602
2010,Missouri,,St. Francois County,65498
2010,Missouri,,St. Louis County,998881
2010,Missouri,,St. Louis city,319156
2010,Montana,,Cascade County,81519
2010,Montana,,Flathead County,90901
2010,Montana,,Gallatin County,89658
2010,Montana,,Missoula County,109494
2010,Montana,,Yellowstone County,148432
2010,Nebraska,,Douglas County,518777
2010,Nebraska,,Lancaster County,286141
2010,Nebraska,,Sarpy County,159709
2010,Nevada,,Clark County,1954260
2010,Nevada,,Washoe County,422528
2010,New Hampshire,,Cheshire County,77049
2010,New Hampshire,,Grafton County,89108
2010,New Hampshire,,Hillsborough County,401057
2010,New Hampshire,,Merrimack County,146400
2010,New Hampshire,,Rockingham County,295360
2010,New Hampshire,,Strafford County,123198
2010,New Jersey,,Atlantic County,274685
2010,New Jersey,,Bergen County,906541
2010,New Jersey,,Burlington County,449149
2010,New Jersey,,Camden County,513607
2010,New Jersey,,Cape May County,97253
2010,New Jersey,,Cumberland County,157149
2010,New Jersey,,Essex County,784228
2010,New Jersey,,Gloucester County,288581
2010,New Jersey,,Hudson County,635294
2010,New Jersey,,Hunterdon County,128373
2010,New Jersey,,Mercer County,366789
2010,New Jersey,,Middlesex County,810986
2010,New Jersey,,Monmouth County,630966
2010,New Jersey,,Morris County,492694
2010,New Jersey,,Ocean County,577603
2010,New Jersey,,Passaic County,501860
2010,New Jersey,,Salem County,66058
2010,New Jersey,,Somerset County,324194
2010,New Jersey,,Sussex County,149239
2010,New Jersey,,Union County,537661
2010,New Jersey,,Warren County,108714
2010,New Mexico,,Bernalillo County,664639
2010,New Mexico,,Chaves County,65779
2010,New Mexico,,Dona Ana County,210538
2010,New Mexico,,McKinley County,71797
2010,New Mexico,,Sandoval County,132330
2010,New Mexico,,San Juan County,130145
2010,New Mexico,,Santa Fe County,144606
2010,New Mexico,,Valencia County,76759
2010,New York,,Albany County,303833
2010,New York,,Bronx County,1386657
2010,New York,,Broome County,200272
2010,New York,,Cattaraugus County,80229
2010,New York,,Cayuga County,79978
2010,New York,,Chautauqua County,134768
2010,New York,,Chemung County,88824
2010,New York,,Clinton County,82115
2010,New York,,Dutchess County,297577
2010,New York,,Erie County,918652
2010,New York,,Jefferson County,116582
2010,New York,,Kings County,2508340
2010,New York,,Livingston County,65333
2010,New York,,Madison County,73439
2010,New York,,Monroe County,744389
2010,New York,,Nassau County,1341245
2010,New York,,New York County,1586698
2010,New York,,Niagara County,216546
2010,New York,,Oneida County,234845
2010,New York,,Onondaga County,467204
2010,New York,,Ontario County,108116
2010,New York,,Orange County,373355
2010,New York,,Oswego County,122114
2010,New York,,Putnam County,99713
2010,New York,,Queens County,2233841
2010,New York,,Rensselaer County,159428
2010,New York,,Richmond County,469363
2010,New York,,Rockland County,312183
2010,New York,,St. Lawrence County,111894
2010,New York,,Saratoga County,219960
2010,New York,,Schenectady County,154889
2010,New York,,Steuben County,98930
2010,New York,,Suffolk County,1494434
2010,New York,,Sullivan County,77500
2010,New York,,Tompkins County,101620
2010,New York,,Ulster County,182435
2010,New York,,Warren County,65697
2010,New York,,Wayne County,93753
2010,New York,,Westchester County,950541
2010,North Carolina,,Alamance County,151528
2010,North Carolina,,Brunswick County,107992
2010,North Carolina,,Buncombe County,238832
2010,North Carolina,,Burke County,90771
2010,North Carolina,,Cabarrus County,178588
2010,North Carolina,,Caldwell County,82998
2010,North Carolina,,Carteret County,66685
2010,North Carolina,,Catawba County,154389
2010,North Carolina,,Cleveland County,98050
2010,North Carolina,,Craven County,103908
2010,North Carolina,,Cumberland County,320267
2010,North Carolina,,Davidson County,162930
2010,North Carolina,,Durham County,268454
2010,North Carolina,,Forsyth County,351335
2010,North Carolina,,Gaston County,206213
2010,North Carolina,,Guilford County,489681
2010,North Carolina,,Harnett County,115733
2010,North Carolina,,Henderson County,106978
2010,North Carolina,,Iredell County,159771
2010,North Carolina,,Johnston County,169735
2010,North Carolina,,Lincoln County,78450
2010,North Carolina,,Mecklenburg County,923427
2010,North Carolina,,Moore County,88569
2010,North Carolina,,Nash County,95938
2010,North Carolina,,New Hanover County,203341
2010,North Carolina,,Onslow County,179471
2010,North Carolina,,Orange County,134197
2010,North Carolina,,Pitt County,168817
2010,North Carolina,,Randolph County,141960
2010,North Carolina,,Robeson County,134473
2010,North Carolina,,Rockingham County,93641
2010,North Carolina,,Rowan County,138446
2010,North Carolina,,Rutherford County,67772
2010,North Carolina,,Surry County,73694
2010,North Carolina,,Union County,202206
2010,North Carolina,,Wake County,906969
2010,North Carolina,,Wayne County,122907
2010,North Carolina,,Wilkes County,69287
2010,North Carolina,,Wilson County,81359
2010,North Dakota,,Burleigh County,81666
2010,North Dakota,,Cass County,150230
2010,North Dakota,,Grand Forks County,66991
2010,Ohio,,Allen County,106205
2010,Ohio,,Ashtabula County,101429
2010,Ohio,,Belmont County,70319
2010,Ohio,,Butler County,368630
2010,Ohio,,Clark County,138193
2010,Ohio,,Clermont County,197604
2010,Ohio,,Columbiana County,107800
2010,Ohio,,Cuyahoga County,1278208
2010,Ohio,,Delaware County,175250
2010,Ohio,,Erie County,77070
2010,Ohio,,Fairfield County,146351
2010,Ohio,,Franklin County,1165897
2010,Ohio,,Geauga County,93408
2010,Ohio,,Greene County,161605
2010,Ohio,,Hamilton County,802252
2010,Ohio,,Hancock County,74727
2010,Ohio,,Jefferson County,69614
2010,Ohio,,Lake County,230101
2010,Ohio,,Licking County,166701
2010,Ohio,,Lorain County,301449
2010,Ohio,,Lucas County,441468
2010,Ohio,,Mahoning County,238310
2010,Ohio,,Marion County,66482
2010,Ohio,,Medina County,172592
2010,Ohio,,Miami County,102461
2010,Ohio,,Montgomery County,535059
2010,Ohio,,Muskingum County,86142
2010,Ohio,,Portage County,161386
2010,Ohio,,Richland County,124177
2010,Ohio,,Ross County,78090
2010,Ohio,,Scioto County,79506
2010,Ohio,,Stark County,375321
2010,Ohio,,Summit County,541565
2010,Ohio,,Trumbull County,209936
2010,Ohio,,Tuscarawas County,92542
2010,Ohio,,Warren County,213192
2010,Ohio,,Wayne County,114505
2010,Ohio,,Wood County,125502
2010,Oklahoma,,Canadian County,116237
2010,Oklahoma,,Cleveland County,256895
2010,Oklahoma,,Comanche County,125368
2010,Oklahoma,,Creek County,70133
2010,Oklahoma,,Muskogee County,71110
2010,Oklahoma,,Oklahoma County,721178
2010,Oklahoma,,Payne County,77448
2010,Oklahoma,,Pottawatomie County,69608
2010,Oklahoma,,Rogers County,86988
2010,Oklahoma,,Tulsa County,605418
2010,Oklahoma,,Wagoner County,73349
2010,Oregon,,Benton County,85575
2010,Oregon,,Clackamas County,376891
2010,Oregon,,Deschutes County,157894
2010,Oregon,,Douglas County,107638
2010,Oregon,,Jackson County,203462
2010,Oregon,,Josephine County,82807
2010,Oregon,,Klamath County,64723
2010,Oregon,,Lane County,351983
2010,Oregon,,Linn County,116910
2010,Oregon,,Marion County,316096
2010,Oregon,,Multnomah County,737902
2010,Oregon,,Polk County,75625
2010,Oregon,,Umatilla County,76079
2010,Oregon,,Washington County,531744
2010,Oregon,,Yamhill County,99391
2010,Pennsylvania,,Adams County,101485
2010,Pennsylvania,,Allegheny County,1223583
2010,Pennsylvania,,Armstrong County,68839
2010,Pennsylvania,,Beaver County,170567
2010,Pennsylvania,,Berks County,411850
2010,Pennsylvania,,Blair County,127031
2010,Pennsylvania,,Bucks County,625472
2010,Pennsylvania,,Butler County,184059
2010,Pennsylvania,,Cambria County,143498
2010,Pennsylvania,,Carbon County,65220
2010,Pennsylvania,,Centre County,154127
2010,Pennsylvania,,Chester County,499797
2010,Pennsylvania,,Clearfield County,81562
2010,Pennsylvania,,Columbia County,67268
2010,Pennsylvania,,Crawford County,88657
2010,Pennsylvania,,Cumberland County,235861
2010,Pennsylvania,,Dauphin County,268220
2010,Pennsylvania,,Delaware County,559276
2010,Pennsylvania,,Erie County,280686
2010,Pennsylvania,,Fayette County,136446
2010,Pennsylvania,,Franklin County,149834
2010,Pennsylvania,,Indiana County,88847
2010,Pennsylvania,,Lackawanna County,214367
2010,Pennsylvania,,Lancaster County,520156
2010,Pennsylvania,,Lawrence County,90968
2010,Pennsylvania,,Lebanon County,133688
2010,Pennsylvania,,Lehigh County,350106
2010,Pennsylvania,,Luzerne County,320795
2010,Pennsylvania,,Lycoming County,116143
2010,Pennsylvania,,Mercer County,116558
2010,Pennsylvania,,Monroe County,169896
2010,Pennsylvania,,Montgomery County,801052
2010,Pennsylvania,,Northampton County,298101
2010,Pennsylvania,,Northumberland County,94366
2010,Pennsylvania,,Philadelphia County,1528306
2010,Pennsylvania,,Schuylkill County,148228
2010,Pennsylvania,,Somerset County,77626
2010,Pennsylvania,,Washington County,207875
2010,Pennsylvania,,Westmoreland County,365012
2010,Pennsylvania,,York County,435490
2010,Rhode Island,,Kent County,166103
2010,Rhode Island,,Newport County,82852
2010,Rhode Island,,Providence County,627070
2010,Rhode Island,,Washington County,127008
2010,South Carolina,,Aiken County,160565
2010,South Carolina,,Anderson County,187269
2010,South Carolina,,Beaufort County,162989
2010,South Carolina,,Berkeley County,178783
2010,South Carolina,,Charleston County,351482
2010,South Carolina,,Darlington County,68617
2010,South Carolina,,Dorchester County,137476
2010,South Carolina,,Florence County,137088
2010,South Carolina,,Greenville County,452859
2010,South Carolina,,Greenwood County,69703
2010,South Carolina,,Horry County,270430
2010,South Carolina,,Lancaster County,76889
2010,South Carolina,,Laurens County,66500
2010,South Carolina,,Lexington County,263406
2010,South Carolina,,Oconee County,74359
2010,South Carolina,,Orangeburg County,92346
2010,South Carolina,,Pickens County,119217
2010,South Carolina,,Richland County,385745
2010,South Carolina,,Spartanburg County,284713
2010,South Carolina,,Sumter County,107570
2010,South Carolina,,York County,226971
2010,South Dakota,,Minnehaha County,169987
2010,South Dakota,,Pennington County,101348
2010,Tennessee,,Anderson County,75160
2010,Tennessee,,Blount County,123119
2010,Tennessee,,Bradley County,99078
2010,Tennessee,,Davidson County,628133
2010,Tennessee,,Greene County,68797
2010,Tennessee,,Hamilton County,337294
2010,Tennessee,,Knox County,433108
2010,Tennessee,,Madison County,98395
2010,Tennessee,,Maury County,81141
2010,Tennessee,,Montgomery County,173307
2010,Tennessee,,Putnam County,72564
2010,Tennessee,,Robertson County,66469
2010,Tennessee,,Rutherford County,263740
2010,Tennessee,,Sevier County,90072
2010,Tennessee,,Shelby County,929030
2010,Tennessee,,Sullivan County,156794
2010,Tennessee,,Sumner County,161250
2010,Tennessee,,Washington County,123338
2010,Tennessee,,Williamson County,184035
2010,Tennessee,,Wilson County,114537
2010,Texas,,Angelina County,86953
2010,Texas,,Bastrop County,74403
2010,Texas,,Bell County,313000
2010,Texas,,Bexar County,1723780
2010,Texas,,Bowie County,92723
2010,Texas,,Brazoria County,314494
2010,Texas,,Brazos County,195693
2010,Texas,,Cameron County,408054
2010,Texas,,Collin County,788407
2010,Texas,,Comal County,109382
2010,Texas,,Coryell County,75645
2010,Texas,,Dallas County,2377351
2010,Texas,,Denton County,667053
2010,Texas,,Ector County,137145
2010,Texas,,Ellis County,150462
2010,Texas,,El Paso County,804338
2010,Texas,,Fort Bend County,590350
2010,Texas,,Galveston County,292607
2010,Texas,,Grayson County,121145
2010,Texas,,Gregg County,121854
2010,Texas,,Guadalupe County,132431
2010,Texas,,Harris County,4110771
2010,Texas,,Harrison County,65766
2010,Texas,,Hays County,158312
2010,Texas,,Henderson County,78647
2010,Texas,,Hidalgo County,780087
2010,Texas,,Hunt County,86353
2010,Texas,,Jefferson County,252390
2010,Texas,,Johnson County,151211
2010,Texas,,Kaufman County,103927
2010,Texas,,Liberty County,75868
2010,Texas,,Lubbock County,280237
2010,Texas,,McLennan County,236028
2010,Texas,,Midland County,136975
2010,Texas,,Montgomery County,459018
2010,Texas,,Nueces County,340480
2010,Texas,,Orange County,81930
2010,Texas,,Parker County,117283
2010,Texas,,Potter County,121446
2010,Texas,,Randall County,121208
2010,Texas,,Rockwall County,79003
2010,Texas,,San Patricio County,64586
2010,Texas,,Smith County,210512
2010,Texas,,Tarrant County,1817658
2010,Texas,,Taylor County,131896
2010,Texas,,Tom Green County,110679
2010,Texas,,Travis County,1030806
2010,Texas,,Victoria County,86878
2010,Texas,,Walker County,68185
2010,Texas,,Webb County,251632
2010,Texas,,Wichita County,131685
2010,Texas,,Williamson County,426645
2010,Utah,,Cache County,113417
2010,Utah,,Davis County,307856
2010,Utah,,Salt Lake County,1033910
2010,Utah,,Utah County,520049
2010,Utah,,Washington County,138451
2010,Utah,,Weber County,232228
2010,Vermont,,Chittenden County,156705
2010,Virginia,,Albemarle County,99150
2010,Virginia,,Arlington County,209457
2010,Virginia,,Augusta County,74192
2010,Virginia,,Bedford County,68735
2010,Virginia,,Chesterfield County,317102
