GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1701430","2007","Peoria, IL","Illinois","170","Peoria","1430","0","0",183088
"G1701450","2007","Perry, IL","Illinois","170","Perry","1450","0","0",22582
"G1701470","2007","Piatt, IL","Illinois","170","Piatt","1470","0","0",16456
"G1701490","2007","Pike, IL","Illinois","170","Pike","1490","0","0",16576
"G1701510","2007","Pope, IL","Illinois","170","Pope","1510","0","0",4108
"G1701530","2007","Pulaski, IL","Illinois","170","Pulaski","1530","0","0",6444
"G1701550","2007","Putnam, IL","Illinois","170","Putnam","1550","0","0",5986
"G1701570","2007","Randolph, IL","Illinois","170","Randolph","1570","0","0",32826
"G1701590","2007","Richland, IL","Illinois","170","Richland","1590","0","0",15609
"G1701610","2007","Rock Island, IL","Illinois","170","Rock Island","1610","0","0",147071
"G1701630","2007","St. Clair, IL","Illinois","170","St Clair","1630","0","0",261238
"G1701650","2007","Saline, IL","Illinois","170","Saline","1650","0","0",26008
"G1701670","2007","Sangamon, IL","Illinois","170","Sangamon","1670","0","0",193845
"G1701690","2007","Schuyler, IL","Illinois","170","Schuyler","1690","0","0",6943
"G1701710","2007","Scott, IL","Illinois","170","Scott","1710","0","0",5219
"G1701730","2007","Shelby, IL","Illinois","170","Shelby","1730","0","0",21753
"G1701750","2007","Stark, IL","Illinois","170","Stark","1750","0","0",6088
"G1701770","2007","Stephenson, IL","Illinois","170","Stephenson","1770","0","0",46723
"G1701790","2007","Tazewell, IL","Illinois","170","Tazewell","1790","0","0",130972
"G1701810","2007","Union, IL","Illinois","170","Union","1810","0","0",18123
"G1701830","2007","Vermilion, IL","Illinois","170","Vermilion","1830","0","0",80910
"G1701850","2007","Wabash, IL","Illinois","170","Wabash","1850","0","0",12181
"G1701870","2007","Warren, IL","Illinois","170","Warren","1870","0","0",17591
"G1701890","2007","Washington, IL","Illinois","170","Washington","1890","0","0",14725
"G1701910","2007","Wayne, IL","Illinois","170","Wayne","1910","0","0",16594
"G1701930","2007","White, IL","Illinois","170","White","1930","0","0",14674
"G1701950","2007","Whiteside, IL","Illinois","170","Whiteside","1950","0","0",58972
"G1701970","2007","Will, IL","Illinois","170","Will","1970","0","0",670013
"G1701990","2007","Williamson, IL","Illinois","170","Williamson","1990","0","0",64248
"G1702010","2007","Winnebago, IL","Illinois","170","Winnebago","2010","0","0",297603
"G1702030","2007","Woodford, IL","Illinois","170","Woodford","2030","0","0",37972
"G1800010","2007","Adams, IN","Indiana","180","Adams","0010","0","0",33847
"G1800030","2007","Allen, IN","Indiana","180","Allen","0030","0","0",349322
"G1800050","2007","Bartholomew, IN","Indiana","180","Bartholomew","0050","0","0",74676
"G1800070","2007","Benton, IN","Indiana","180","Benton","0070","0","0",8697
"G1800090","2007","Blackford, IN","Indiana","180","Blackford","0090","0","0",13245
"G1800110","2007","Boone, IN","Indiana","180","Boone","0110","0","0",54009
"G1800130","2007","Brown, IN","Indiana","180","Brown","0130","0","0",14716
"G1800150","2007","Carroll, IN","Indiana","180","Carroll","0150","0","0",19815
"G1800170","2007","Cass, IN","Indiana","180","Cass","0170","0","0",39116
"G1800190","2007","Clark, IN","Indiana","180","Clark","0190","0","0",105369
"G1800210","2007","Clay, IN","Indiana","180","Clay","0210","0","0",26617
"G1800230","2007","Clinton, IN","Indiana","180","Clinton","0230","0","0",33988
"G1800250","2007","Crawford, IN","Indiana","180","Crawford","0250","0","0",10853
"G1800270","2007","Daviess, IN","Indiana","180","Daviess","0270","0","0",30120
"G1800290","2007","Dearborn, IN","Indiana","180","Dearborn","0290","0","0",49694
"G1800310","2007","Decatur, IN","Indiana","180","Decatur","0310","0","0",25038
"G1800330","2007","DeKalb, IN","Indiana","180","DeKalb","0330","0","0",41834
"G1800350","2007","Delaware, IN","Indiana","180","Delaware","0350","0","0",115293
"G1800370","2007","Dubois, IN","Indiana","180","Dubois","0370","0","0",41248
"G1800390","2007","Elkhart, IN","Indiana","180","Elkhart","0390","0","0",198394
"G1800410","2007","Fayette, IN","Indiana","180","Fayette","0410","0","0",24277
"G1800430","2007","Floyd, IN","Indiana","180","Floyd","0430","0","0",72821
"G1800450","2007","Fountain, IN","Indiana","180","Fountain","0450","0","0",17091
"G1800470","2007","Franklin, IN","Indiana","180","Franklin","0470","0","0",23123
"G1800490","2007","Fulton, IN","Indiana","180","Fulton","0490","0","0",20217
"G1800510","2007","Gibson, IN","Indiana","180","Gibson","0510","0","0",32783
"G1800530","2007","Grant, IN","Indiana","180","Grant","0530","0","0",68864
"G1800550","2007","Greene, IN","Indiana","180","Greene","0550","0","0",32651
"G1800570","2007","Hamilton, IN","Indiana","180","Hamilton","0570","0","0",261910
"G1800590","2007","Hancock, IN","Indiana","180","Hancock","0590","0","0",66227
"G1800610","2007","Harrison, IN","Indiana","180","Harrison","0610","0","0",36910
"G1800630","2007","Hendricks, IN","Indiana","180","Hendricks","0630","0","0",134789
"G1800650","2007","Henry, IN","Indiana","180","Henry","0650","0","0",46884
"G1800670","2007","Howard, IN","Indiana","180","Howard","0670","0","0",83755
"G1800690","2007","Huntington, IN","Indiana","180","Huntington","0690","0","0",37917
"G1800710","2007","Jackson, IN","Indiana","180","Jackson","0710","0","0",42120
"G1800730","2007","Jasper, IN","Indiana","180","Jasper","0730","0","0",32360
"G1800750","2007","Jay, IN","Indiana","180","Jay","0750","0","0",21325
"G1800770","2007","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",32430
"G1800790","2007","Jennings, IN","Indiana","180","Jennings","0790","0","0",28131
"G1800810","2007","Johnson, IN","Indiana","180","Johnson","0810","0","0",136657
"G1800830","2007","Knox, IN","Indiana","180","Knox","0830","0","0",37854
"G1800850","2007","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",76260
"G1800870","2007","LaGrange, IN","Indiana","180","LaGrange","0870","0","0",36931
"G1800890","2007","Lake, IN","Indiana","180","Lake","0890","0","0",491332
"G1800910","2007","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",110367
"G1800930","2007","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",45953
"G1800950","2007","Madison, IN","Indiana","180","Madison","0950","0","0",130915
"G1800970","2007","Marion, IN","Indiana","180","Marion","0970","0","0",878190
"G1800990","2007","Marshall, IN","Indiana","180","Marshall","0990","0","0",46540
"G1801010","2007","Martin, IN","Indiana","180","Martin","1010","0","0",10096
"G1801030","2007","Miami, IN","Indiana","180","Miami","1030","0","0",36646
"G1801050","2007","Monroe, IN","Indiana","180","Monroe","1050","0","0",127903
"G1801070","2007","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37840
"G1801090","2007","Morgan, IN","Indiana","180","Morgan","1090","0","0",70056
"G1801110","2007","Newton, IN","Indiana","180","Newton","1110","0","0",14009
"G1801130","2007","Noble, IN","Indiana","180","Noble","1130","0","0",47695
"G1801150","2007","Ohio, IN","Indiana","180","Ohio","1150","0","0",5833
"G1801170","2007","Orange, IN","Indiana","180","Orange","1170","0","0",19609
"G1801190","2007","Owen, IN","Indiana","180","Owen","1190","0","0",22388
"G1801210","2007","Parke, IN","Indiana","180","Parke","1210","0","0",17126
"G1801230","2007","Perry, IN","Indiana","180","Perry","1230","0","0",18940
"G1801250","2007","Pike, IN","Indiana","180","Pike","1250","0","0",12571
"G1801270","2007","Porter, IN","Indiana","180","Porter","1270","0","0",160509
"G1801290","2007","Posey, IN","Indiana","180","Posey","1290","0","0",26248
"G1801310","2007","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13795
"G1801330","2007","Putnam, IN","Indiana","180","Putnam","1330","0","0",37146
"G1801350","2007","Randolph, IN","Indiana","180","Randolph","1350","0","0",25814
"G1801370","2007","Ripley, IN","Indiana","180","Ripley","1370","0","0",27318
"G1801390","2007","Rush, IN","Indiana","180","Rush","1390","0","0",17525
"G1801410","2007","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",266320
"G1801430","2007","Scott, IN","Indiana","180","Scott","1430","0","0",23751
"G1801450","2007","Shelby, IN","Indiana","180","Shelby","1450","0","0",43956
"G1801470","2007","Spencer, IN","Indiana","180","Spencer","1470","0","0",20212
"G1801490","2007","Starke, IN","Indiana","180","Starke","1490","0","0",23281
"G1801510","2007","Steuben, IN","Indiana","180","Steuben","1510","0","0",33496
"G1801530","2007","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21313
"G1801550","2007","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9602
"G1801570","2007","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",162867
"G1801590","2007","Tipton, IN","Indiana","180","Tipton","1590","0","0",16055
"G1801610","2007","Union, IN","Indiana","180","Union","1610","0","0",7104
"G1801630","2007","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",174819
"G1801650","2007","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16337
"G1801670","2007","Vigo, IN","Indiana","180","Vigo","1670","0","0",105718
"G1801690","2007","Wabash, IN","Indiana","180","Wabash","1690","0","0",32929
"G1801710","2007","Warren, IN","Indiana","180","Warren","1710","0","0",8548
"G1801730","2007","Warrick, IN","Indiana","180","Warrick","1730","0","0",57169
"G1801750","2007","Washington, IN","Indiana","180","Washington","1750","0","0",27864
"G1801770","2007","Wayne, IN","Indiana","180","Wayne","1770","0","0",68100
"G1801790","2007","Wells, IN","Indiana","180","Wells","1790","0","0",27771
"G1801810","2007","White, IN","Indiana","180","White","1810","0","0",23793
"G1801830","2007","Whitley, IN","Indiana","180","Whitley","1830","0","0",32566
"G1900010","2007","Adair, IA","Iowa","190","Adair","0010","0","0",7584
"G1900030","2007","Adams, IA","Iowa","190","Adams","0030","0","0",4099
"G1900050","2007","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14421
"G1900070","2007","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",12926
"G1900090","2007","Audubon, IA","Iowa","190","Audubon","0090","0","0",6132
"G1900110","2007","Benton, IA","Iowa","190","Benton","0110","0","0",26551
"G1900130","2007","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",126737
"G1900150","2007","Boone, IA","Iowa","190","Boone","0150","0","0",26297
"G1900170","2007","Bremer, IA","Iowa","190","Bremer","0170","0","0",23633
"G1900190","2007","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",20975
"G1900210","2007","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",19455
"G1900230","2007","Butler, IA","Iowa","190","Butler","0230","0","0",14626
"G1900250","2007","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",9951
"G1900270","2007","Carroll, IA","Iowa","190","Carroll","0270","0","0",20788
"G1900290","2007","Cass, IA","Iowa","190","Cass","0290","0","0",13870
"G1900310","2007","Cedar, IA","Iowa","190","Cedar","0310","0","0",17950
"G1900330","2007","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",43915
"G1900350","2007","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",11684
"G1900370","2007","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",12174
"G1900390","2007","Clarke, IA","Iowa","190","Clarke","0390","0","0",9017
"G1900410","2007","Clay, IA","Iowa","190","Clay","0410","0","0",16629
"G1900430","2007","Clayton, IA","Iowa","190","Clayton","0430","0","0",17686
"G1900450","2007","Clinton, IA","Iowa","190","Clinton","0450","0","0",49084
"G1900470","2007","Crawford, IA","Iowa","190","Crawford","0470","0","0",16503
"G1900490","2007","Dallas, IA","Iowa","190","Dallas","0490","0","0",57278
"G1900510","2007","Davis, IA","Iowa","190","Davis","0510","0","0",8575
"G1900530","2007","Decatur, IA","Iowa","190","Decatur","0530","0","0",8342
"G1900550","2007","Delaware, IA","Iowa","190","Delaware","0550","0","0",17506
"G1900570","2007","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",40634
"G1900590","2007","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16586
"G1900610","2007","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",92254
"G1900630","2007","Emmet, IA","Iowa","190","Emmet","0630","0","0",10341
"G1900650","2007","Fayette, IA","Iowa","190","Fayette","0650","0","0",20379
"G1900670","2007","Floyd, IA","Iowa","190","Floyd","0670","0","0",16224
"G1900690","2007","Franklin, IA","Iowa","190","Franklin","0690","0","0",10623
"G1900710","2007","Fremont, IA","Iowa","190","Fremont","0710","0","0",7569
"G1900730","2007","Greene, IA","Iowa","190","Greene","0730","0","0",9497
"G1900750","2007","Grundy, IA","Iowa","190","Grundy","0750","0","0",12085
"G1900770","2007","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11051
"G1900790","2007","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",15538
"G1900810","2007","Hancock, IA","Iowa","190","Hancock","0810","0","0",11310
"G1900830","2007","Hardin, IA","Iowa","190","Hardin","0830","0","0",17505
"G1900850","2007","Harrison, IA","Iowa","190","Harrison","0850","0","0",15416
"G1900870","2007","Henry, IA","Iowa","190","Henry","0870","0","0",20134
"G1900890","2007","Howard, IA","Iowa","190","Howard","0890","0","0",9465
"G1900910","2007","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",9626
"G1900930","2007","Ida, IA","Iowa","190","Ida","0930","0","0",6980
"G1900950","2007","Iowa, IA","Iowa","190","Iowa","0950","0","0",15794
"G1900970","2007","Jackson, IA","Iowa","190","Jackson","0970","0","0",19906
"G1900990","2007","Jasper, IA","Iowa","190","Jasper","0990","0","0",36567
"G1901010","2007","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",15532
"G1901030","2007","Johnson, IA","Iowa","190","Johnson","1030","0","0",125536
"G1901050","2007","Jones, IA","Iowa","190","Jones","1050","0","0",20403
"G1901070","2007","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",10724
"G1901090","2007","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",15456
"G1901110","2007","Lee, IA","Iowa","190","Lee","1110","0","0",35823
"G1901130","2007","Linn, IA","Iowa","190","Linn","1130","0","0",205283
"G1901150","2007","Louisa, IA","Iowa","190","Louisa","1150","0","0",11768
"G1901170","2007","Lucas, IA","Iowa","190","Lucas","1170","0","0",9457
"G1901190","2007","Lyon, IA","Iowa","190","Lyon","1190","0","0",11228
"G1901210","2007","Madison, IA","Iowa","190","Madison","1210","0","0",15343
"G1901230","2007","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22092
"G1901250","2007","Marion, IA","Iowa","190","Marion","1250","0","0",32654
"G1901270","2007","Marshall, IA","Iowa","190","Marshall","1270","0","0",39075
"G1901290","2007","Mills, IA","Iowa","190","Mills","1290","0","0",15147
"G1901310","2007","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10786
"G1901330","2007","Monona, IA","Iowa","190","Monona","1330","0","0",9123
"G1901350","2007","Monroe, IA","Iowa","190","Monroe","1350","0","0",7569
"G1901370","2007","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",10939
"G1901390","2007","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",42456
"G1901410","2007","O'Brien, IA","Iowa","190","O Brien","1410","0","0",14036
"G1901430","2007","Osceola, IA","Iowa","190","Osceola","1430","0","0",6444
"G1901450","2007","Page, IA","Iowa","190","Page","1450","0","0",15913
"G1901470","2007","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",9420
"G1901490","2007","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24303
"G1901510","2007","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",7614
"G1901530","2007","Polk, IA","Iowa","190","Polk","1530","0","0",416276
"G1901550","2007","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",89572
"G1901570","2007","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18662
"G1901590","2007","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5061
"G1901610","2007","Sac, IA","Iowa","190","Sac","1610","0","0",10294
"G1901630","2007","Scott, IA","Iowa","190","Scott","1630","0","0",162339
"G1901650","2007","Shelby, IA","Iowa","190","Shelby","1650","0","0",12289
"G1901670","2007","Sioux, IA","Iowa","190","Sioux","1670","0","0",32017
"G1901690","2007","Story, IA","Iowa","190","Story","1690","0","0",85232
"G1901710","2007","Tama, IA","Iowa","190","Tama","1710","0","0",17670
"G1901730","2007","Taylor, IA","Iowa","190","Taylor","1730","0","0",6425
"G1901750","2007","Union, IA","Iowa","190","Union","1750","0","0",12051
"G1901770","2007","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7676
"G1901790","2007","Wapello, IA","Iowa","190","Wapello","1790","0","0",35344
"G1901810","2007","Warren, IA","Iowa","190","Warren","1810","0","0",44292
"G1901830","2007","Washington, IA","Iowa","190","Washington","1830","0","0",21152
"G1901850","2007","Wayne, IA","Iowa","190","Wayne","1850","0","0",6283
"G1901870","2007","Webster, IA","Iowa","190","Webster","1870","0","0",38448
"G1901890","2007","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",10772
"G1901910","2007","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",20824
"G1901930","2007","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",101382
"G1901950","2007","Worth, IA","Iowa","190","Worth","1950","0","0",7623
"G1901970","2007","Wright, IA","Iowa","190","Wright","1970","0","0",13039
"G2000010","2007","Allen, KS","Kansas","200","Allen","0010","0","0",13407
"G2000030","2007","Anderson, KS","Kansas","200","Anderson","0030","0","0",7858
"G2000050","2007","Atchison, KS","Kansas","200","Atchison","0050","0","0",16447
"G2000070","2007","Barber, KS","Kansas","200","Barber","0070","0","0",4716
"G2000090","2007","Barton, KS","Kansas","200","Barton","0090","0","0",27694
"G2000110","2007","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",14821
"G2000130","2007","Brown, KS","Kansas","200","Brown","0130","0","0",10022
"G2000150","2007","Butler, KS","Kansas","200","Butler","0150","0","0",62887
"G2000170","2007","Chase, KS","Kansas","200","Chase","0170","0","0",2849
"G2000190","2007","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",3775
"G2000210","2007","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",21410
"G2000230","2007","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",2757
"G2000250","2007","Clark, KS","Kansas","200","Clark","0250","0","0",2071
"G2000270","2007","Clay, KS","Kansas","200","Clay","0270","0","0",8682
"G2000290","2007","Cloud, KS","Kansas","200","Cloud","0290","0","0",9313
"G2000310","2007","Coffey, KS","Kansas","200","Coffey","0310","0","0",8422
"G2000330","2007","Comanche, KS","Kansas","200","Comanche","0330","0","0",1836
"G2000350","2007","Cowley, KS","Kansas","200","Cowley","0350","0","0",34139
"G2000370","2007","Crawford, KS","Kansas","200","Crawford","0370","0","0",38744
"G2000390","2007","Decatur, KS","Kansas","200","Decatur","0390","0","0",2964
"G2000410","2007","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",18871
"G2000430","2007","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",7786
"G2000450","2007","Douglas, KS","Kansas","200","Douglas","0450","0","0",113409
"G2000470","2007","Edwards, KS","Kansas","200","Edwards","0470","0","0",3105
"G2000490","2007","Elk, KS","Kansas","200","Elk","0490","0","0",2984
"G2000510","2007","Ellis, KS","Kansas","200","Ellis","0510","0","0",27238
"G2000530","2007","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6288
"G2000550","2007","Finney, KS","Kansas","200","Finney","0550","0","0",40782
"G2000570","2007","Ford, KS","Kansas","200","Ford","0570","0","0",32649
"G2000590","2007","Franklin, KS","Kansas","200","Franklin","0590","0","0",26263
"G2000610","2007","Geary, KS","Kansas","200","Geary","0610","0","0",29539
"G2000630","2007","Gove, KS","Kansas","200","Gove","0630","0","0",2605
"G2000650","2007","Graham, KS","Kansas","200","Graham","0650","0","0",2576
"G2000670","2007","Grant, KS","Kansas","200","Grant","0670","0","0",7442
"G2000690","2007","Gray, KS","Kansas","200","Gray","0690","0","0",5767
"G2000710","2007","Greeley, KS","Kansas","200","Greeley","0710","0","0",1299
"G2000730","2007","Greenwood, KS","Kansas","200","Greenwood","0730","0","0",6939
"G2000750","2007","Hamilton, KS","Kansas","200","Hamilton","0750","0","0",2591
"G2000770","2007","Harper, KS","Kansas","200","Harper","0770","0","0",5741
"G2000790","2007","Harvey, KS","Kansas","200","Harvey","0790","0","0",33623
"G2000810","2007","Haskell, KS","Kansas","200","Haskell","0810","0","0",4036
"G2000830","2007","Hodgeman, KS","Kansas","200","Hodgeman","0830","0","0",1935
"G2000850","2007","Jackson, KS","Kansas","200","Jackson","0850","0","0",13356
"G2000870","2007","Jefferson, KS","Kansas","200","Jefferson","0870","0","0",18365
"G2000890","2007","Jewell, KS","Kansas","200","Jewell","0890","0","0",3187
"G2000910","2007","Johnson, KS","Kansas","200","Johnson","0910","0","0",525938
"G2000930","2007","Kearny, KS","Kansas","200","Kearny","0930","0","0",4138
"G2000950","2007","Kingman, KS","Kansas","200","Kingman","0950","0","0",7772
"G2000970","2007","Kiowa, KS","Kansas","200","Kiowa","0970","0","0",2708
"G2000990","2007","Labette, KS","Kansas","200","Labette","0990","0","0",21954
"G2001010","2007","Lane, KS","Kansas","200","Lane","1010","0","0",1738
"G2001030","2007","Leavenworth, KS","Kansas","200","Leavenworth","1030","0","0",73603
"G2001050","2007","Lincoln, KS","Kansas","200","Lincoln","1050","0","0",3266
"G2001070","2007","Linn, KS","Kansas","200","Linn","1070","0","0",9593
"G2001090","2007","Logan, KS","Kansas","200","Logan","1090","0","0",2632
"G2001110","2007","Lyon, KS","Kansas","200","Lyon","1110","0","0",35720
"G2001130","2007","McPherson, KS","Kansas","200","McPherson","1130","0","0",29027
"G2001150","2007","Marion, KS","Kansas","200","Marion","1150","0","0",12187
"G2001170","2007","Marshall, KS","Kansas","200","Marshall","1170","0","0",10158
"G2001190","2007","Meade, KS","Kansas","200","Meade","1190","0","0",4408
"G2001210","2007","Miami, KS","Kansas","200","Miami","1210","0","0",30761
"G2001230","2007","Mitchell, KS","Kansas","200","Mitchell","1230","0","0",6310
"G2001250","2007","Montgomery, KS","Kansas","200","Montgomery","1250","0","0",34402
"G2001270","2007","Morris, KS","Kansas","200","Morris","1270","0","0",5943
"G2001290","2007","Morton, KS","Kansas","200","Morton","1290","0","0",3087
"G2001310","2007","Nemaha, KS","Kansas","200","Nemaha","1310","0","0",10148
"G2001330","2007","Neosho, KS","Kansas","200","Neosho","1330","0","0",16168
"G2001350","2007","Ness, KS","Kansas","200","Ness","1350","0","0",2961
"G2001370","2007","Norton, KS","Kansas","200","Norton","1370","0","0",5441
"G2001390","2007","Osage, KS","Kansas","200","Osage","1390","0","0",16315
"G2001410","2007","Osborne, KS","Kansas","200","Osborne","1410","0","0",3852
"G2001430","2007","Ottawa, KS","Kansas","200","Ottawa","1430","0","0",5970
"G2001450","2007","Pawnee, KS","Kansas","200","Pawnee","1450","0","0",6401
"G2001470","2007","Phillips, KS","Kansas","200","Phillips","1470","0","0",5315
"G2001490","2007","Pottawatomie, KS","Kansas","200","Pottawatomie","1490","0","0",19471
"G2001510","2007","Pratt, KS","Kansas","200","Pratt","1510","0","0",9407
"G2001530","2007","Rawlins, KS","Kansas","200","Rawlins","1530","0","0",2536
"G2001550","2007","Reno, KS","Kansas","200","Reno","1550","0","0",63015
"G2001570","2007","Republic, KS","Kansas","200","Republic","1570","0","0",4914
"G2001590","2007","Rice, KS","Kansas","200","Rice","1590","0","0",10039
"G2001610","2007","Riley, KS","Kansas","200","Riley","1610","0","0",69406
"G2001630","2007","Rooks, KS","Kansas","200","Rooks","1630","0","0",5134
"G2001650","2007","Rush, KS","Kansas","200","Rush","1650","0","0",3169
"G2001670","2007","Russell, KS","Kansas","200","Russell","1670","0","0",6724
"G2001690","2007","Saline, KS","Kansas","200","Saline","1690","0","0",54105
"G2001710","2007","Scott, KS","Kansas","200","Scott","1710","0","0",4523
"G2001730","2007","Sedgwick, KS","Kansas","200","Sedgwick","1730","0","0",475075
"G2001750","2007","Seward, KS","Kansas","200","Seward","1750","0","0",22637
"G2001770","2007","Shawnee, KS","Kansas","200","Shawnee","1770","0","0",173764
"G2001790","2007","Sheridan, KS","Kansas","200","Sheridan","1790","0","0",2454
"G2001810","2007","Sherman, KS","Kansas","200","Sherman","1810","0","0",5890
"G2001830","2007","Smith, KS","Kansas","200","Smith","1830","0","0",3946
"G2001850","2007","Stafford, KS","Kansas","200","Stafford","1850","0","0",4400
"G2001870","2007","Stanton, KS","Kansas","200","Stanton","1870","0","0",2136
"G2001890","2007","Stevens, KS","Kansas","200","Stevens","1890","0","0",5045
"G2001910","2007","Sumner, KS","Kansas","200","Sumner","1910","0","0",23757
"G2001930","2007","Thomas, KS","Kansas","200","Thomas","1930","0","0",7387
"G2001950","2007","Trego, KS","Kansas","200","Trego","1950","0","0",2942
"G2001970","2007","Wabaunsee, KS","Kansas","200","Wabaunsee","1970","0","0",6815
"G2001990","2007","Wallace, KS","Kansas","200","Wallace","1990","0","0",1432
"G2002010","2007","Washington, KS","Kansas","200","Washington","2010","0","0",5804
"G2002030","2007","Wichita, KS","Kansas","200","Wichita","2030","0","0",2168
"G2002050","2007","Wilson, KS","Kansas","200","Wilson","2050","0","0",9778
"G2002070","2007","Woodson, KS","Kansas","200","Woodson","2070","0","0",3290
"G2002090","2007","Wyandotte, KS","Kansas","200","Wyandotte","2090","0","0",153317
"G2100010","2007","Adair, KY","Kentucky","210","Adair","0010","0","0",17906
"G2100030","2007","Allen, KY","Kentucky","210","Allen","0030","0","0",18856
"G2100050","2007","Anderson, KY","Kentucky","210","Anderson","0050","0","0",21334
"G2100070","2007","Ballard, KY","Kentucky","210","Ballard","0070","0","0",8138
"G2100090","2007","Barren, KY","Kentucky","210","Barren","0090","0","0",41068
"G2100110","2007","Bath, KY","Kentucky","210","Bath","0110","0","0",11514
"G2100130","2007","Bell, KY","Kentucky","210","Bell","0130","0","0",29027
"G2100150","2007","Boone, KY","Kentucky","210","Boone","0150","0","0",112806
"G2100170","2007","Bourbon, KY","Kentucky","210","Bourbon","0170","0","0",19612
"G2100190","2007","Boyd, KY","Kentucky","210","Boyd","0190","0","0",48565
"G2100210","2007","Boyle, KY","Kentucky","210","Boyle","0210","0","0",28909
"G2100230","2007","Bracken, KY","Kentucky","210","Bracken","0230","0","0",8607
"G2100250","2007","Breathitt, KY","Kentucky","210","Breathitt","0250","0","0",15595
"G2100270","2007","Breckinridge, KY","Kentucky","210","Breckinridge","0270","0","0",19074
"G2100290","2007","Bullitt, KY","Kentucky","210","Bullitt","0290","0","0",73737
"G2100310","2007","Butler, KY","Kentucky","210","Butler","0310","0","0",13294
"G2100330","2007","Caldwell, KY","Kentucky","210","Caldwell","0330","0","0",12816
"G2100350","2007","Calloway, KY","Kentucky","210","Calloway","0350","0","0",36161
"G2100370","2007","Campbell, KY","Kentucky","210","Campbell","0370","0","0",87302
"G2100390","2007","Carlisle, KY","Kentucky","210","Carlisle","0390","0","0",5156
"G2100410","2007","Carroll, KY","Kentucky","210","Carroll","0410","0","0",10498
"G2100430","2007","Carter, KY","Kentucky","210","Carter","0430","0","0",27316
"G2100450","2007","Casey, KY","Kentucky","210","Casey","0450","0","0",16294
"G2100470","2007","Christian, KY","Kentucky","210","Christian","0470","0","0",80944
"G2100490","2007","Clark, KY","Kentucky","210","Clark","0490","0","0",35656
"G2100510","2007","Clay, KY","Kentucky","210","Clay","0510","0","0",23685
"G2100530","2007","Clinton, KY","Kentucky","210","Clinton","0530","0","0",9474
"G2100550","2007","Crittenden, KY","Kentucky","210","Crittenden","0550","0","0",9095
"G2100570","2007","Cumberland, KY","Kentucky","210","Cumberland","0570","0","0",6814
"G2100590","2007","Daviess, KY","Kentucky","210","Daviess","0590","0","0",93974
